shape,scale
5.066155463737751,809.0395254427173
4.713407909384242,688.9243616379706
4.931433512737033,842.7846409150712
5.865567099957942,796.0646831720827
6.103490570014739,760.0788842958941
4.503160745369298,723.1971697652245
4.651517708711432,778.8422184497516
4.471410001490023,709.6650519004661
5.049189615579943,756.6456910624587
5.575114192785569,795.7983999579949
4.41035009785245,746.6972204641801
4.680384971327226,838.8927853369181
6.622361745890325,765.4860754957942
3.629638388671828,737.4261515622861
5.035199453662592,764.0855030639219
5.6525270140253285,758.1119162619242
4.119907856902104,866.0220982299599
3.543448479855315,873.1165088311711
4.0765479550869586,893.1869506581259
6.529433324348572,791.3169384184895
2.994679281119681,884.3736741417385
4.248699679818268,805.5276856407909
3.403496364575147,833.516267562604
3.9749107020834735,800.2594668426623
5.431967920052234,754.1812176354418
4.388611870630901,893.7027123275066
5.256396342485975,794.7603446804264
5.312706078566317,802.4158285706536
6.17515487504745,733.3896884794422
2.8366596486841558,772.1637750500262
6.162577036207484,766.5021894093052
5.436462161837586,747.4167486825249
4.159625503186616,841.5465663177372
5.881615237489621,743.7513155632847
6.170089372185746,784.2770273437065
4.460551888261331,811.0946962032899
6.52873997613485,792.6879298401782
5.002983141316061,718.5697527256751
5.354261412025441,768.250591532286
7.401475068085006,747.5957203142831
4.782361407503479,777.4168010659212
6.032047984746214,731.4387276570129
4.645082640153545,752.7548707968847
5.94624244779823,727.5742284460983
5.35052324141694,752.9410365568283
4.383805576105906,780.9429334696584
4.9304668226255774,723.317881196991
4.66447618153209,748.4114731813352
3.832602039767255,757.0583620444111
3.3892754825579043,782.1527178070348
4.716540223115881,804.086759411373
3.240362920924558,775.0107946012798
4.201328070593181,719.0794677628494
5.740710302460463,738.2013241655069
5.686848166660738,734.626439341695
5.748834109830684,670.5469976777695
4.650730844500551,745.7200384557948
6.376608415556888,736.4704460286707
5.294540341072403,841.4498276009297
4.012567067706102,885.0282185987538
4.114798564612764,778.8598779706215
5.6075862905191185,750.6456048732643
4.200659446237443,799.8977148880421
5.101963782350254,788.0680771074128
7.650033988452063,764.3421227658348
2.798435735713521,796.0117996539043
3.21031502829718,790.6749137019468
7.718672089158469,704.0475845611844
5.326767035397734,770.8053213255029
4.040273430706465,714.3362130598249
6.4005850021655615,700.5014905130339
6.333883606059392,730.0492414676877
5.227470751674138,718.3625008411544
5.405276449052295,762.8392337726566
4.505278729282647,823.7508681527638
3.6310181156448653,786.4534021074886
5.296700014823885,857.6607798038458
4.546891812389281,883.5464042790899
5.5140722796468955,786.7381153439193
6.059401955078168,879.8553268264769
3.263769273800613,689.2713293935209
5.376412146881743,711.9121698860072
4.413386335873874,772.3228444665824
6.27694458801019,761.9020672183974
4.458965870955797,808.8274368630991
5.379918957473627,810.1600252091516
5.193070276273682,830.4750627984305
4.854919162646024,743.2156634196299
5.577107037256026,762.2950215188209
5.710032417481175,742.9543607839732
5.245152526655425,784.075615710593
5.811307207460642,751.1409925285361
7.337261043808476,771.5059346714431
4.895577128907202,763.497533024061
5.126865897699078,875.2390546736068
3.1193696339878176,822.4550183549065
5.926397022332798,809.3139512609742
5.152976585354681,752.4560726923883
4.879663083276134,814.0430634483823
3.8449468593858525,897.7058825619592
6.3922523091543395,732.7186212888934
4.874705814027241,738.693673928099
5.545463312896838,789.7649290551108
4.125592317520686,839.6718569856251
6.924946409063312,785.7866792845944
4.208675823935329,882.5463164619472
4.307563376517511,772.334928612859
6.2264638224342175,696.529315085719
6.483647160843366,820.0349776864405
4.38170736762435,747.7551879740029
5.00366556848981,813.5774937129188
5.725164636829669,788.0591911019138
6.28072073424463,818.6968462939668
4.8228541276274814,761.2270416757802
5.165477419486582,727.8311457217901
5.763367967246418,740.6617386371356
5.731777830003371,775.2393875126522
5.859296975077427,827.4828094582225
5.251660962934586,797.3208719107998
3.9621019695356843,706.9073287010799
6.410432706415185,797.7984573605722
6.1976499076766105,779.5041421247666
5.947315363989061,694.5144556275585
3.919347262632506,797.8185999404553
4.3353339621101545,812.0491290391642
