shape,scale0,beta1,beta2
4.895248978719405,662.673784429289,-0.15921097556659136,0.3033541588038569
6.235816312336284,739.6736491136106,-0.0738134135900135,0.3614539115207068
6.145075319688289,730.3050295979884,-0.07323262563990013,0.21708650452525807
4.722082590200677,712.0854181397116,-0.18935931564945252,0.3465270248356551
7.0123267117799575,716.2284727084755,-0.04227299612340692,0.36268028886016124
4.605354770841989,722.7571886235472,-0.014583227434441634,0.18118545079169487
5.177975559559372,759.475063360271,-0.029942551127099176,0.35770499155553603
4.553561843807072,682.3186317346243,-0.19060115319840068,0.4902782897434481
6.847851906092393,706.3060314027693,-0.05819134498841399,0.19816721160444956
4.16133994581025,727.1043563955127,-0.10461734106439426,0.08580180911692867
3.528295332466808,744.0982847816614,-0.21037221015342406,0.797658214417901
4.990663836898123,677.3428029243473,-0.13347008941480507,0.3302966866650215
7.901879594698878,793.965610913048,-0.00030200328510343035,0.27139235932656736
6.518330024228078,715.8059751719405,-0.06823462059723735,0.3257971695170943
5.879070198761946,783.5848125554871,-0.16491431271911056,0.42932879975272653
6.569162839189972,704.9046959798649,-0.06017104633061555,0.40811331310703813
6.5470261658180675,733.1921459650683,-0.004842341268616039,0.2815321187551915
5.169133086830765,779.2347492074072,-0.04536800491203989,0.5436500832352599
4.651190380297414,703.698651094387,-0.07679175099214823,0.38639035560911017
5.91131209846177,775.3777650137108,-0.06190356781137978,0.454992118491536
5.578891754791093,738.6380607692793,-0.10857982171462116,0.4636087851983717
4.863850244745355,684.5879152408473,-0.17380239997518387,0.4391590005644414
3.8359846936168616,757.0339342182324,-0.05637240224756603,0.06499764811983974
5.843958569529067,768.1471673765689,-0.04124612668826539,0.39473941416007613
4.497420719142621,721.7693232513197,-0.07684693943747503,0.41919715608214647
6.911645506882614,715.9995442128243,-0.03799052355732788,0.4073644700923671
4.404942569402696,753.0276697016598,-0.11910017436686098,0.6153371700214779
4.000404572333837,707.5338425635641,0.019501930113381624,0.2848814664526175
6.199283803531025,752.5187864966331,-0.03306604355597188,0.4162236138438644
4.058861304712122,817.7903966291263,-0.11554887780213793,0.5509085575017452
4.304281780460146,657.3398650375916,-0.07828285617576423,0.4763250236463592
5.4116889572067315,716.3178338993336,-0.03929504777623804,0.362359984350615
6.46911517652825,684.3803441062639,-0.0358591330458534,0.29552629772531613
4.279736594719537,797.6678378665105,-0.10204301679161946,0.464582308236059
4.715047382781911,657.4291876583723,-0.16496581544516656,0.5047371071671596
5.962301489963206,856.9705541560473,0.06495526072693837,0.3680665041259292
7.316755245144201,750.2895015368198,-0.10112786276126774,0.39142646749037674
5.186659546957019,693.6731488781282,-0.12662848269566485,0.357422151399293
4.099891133995935,728.7247882256111,-0.11733327404608201,0.2939980270662521
3.1093833699297835,727.487903626679,-0.10722982430369016,0.6307983279240066
4.442724934542442,682.9576831279196,-0.13822264755993385,0.3816901259052343
4.01777634876191,794.8006990660895,-0.04638591917473576,0.5206316736304909
5.6727360005087855,646.5676923397991,-0.10333624631294187,0.39259860932417046
3.9964796857820484,700.390832023195,-0.13991947314133865,0.27342118316346464
5.1813863227781,722.5486318850384,-0.13833244690562443,0.08034785997018111
5.656242385329707,764.2752622324392,-0.04613504934199962,-0.019742173346560293
