day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,vsi_rpm_slope,vsi_ceiling,vsi_onset_rpm,vsi_resid_mean,vsi_resid_negfrac,crank_recovery_t,crank_recovery_slope,reg_duty_frac,cranks_per_ehr,crank_dur_mean,ged1_frac,ged3_frac,ged_churn,idle_vsi_var,idle_vsi_acf1,idle_vsi_zcr,sag_highload_frac,sag_idle_frac,uv_dose_day,dtf,vin_label
0.0,258,27.509342,0.7014642,22.2,27.389999389648438,27.799999237060547,0.025499126,0.4099998474121094,0.9815688958176647,0.015503875968992248,27.610735,,24.063993,22.2,0,0.0,1,613.3387,8.682683815962941e-05,,578.5499877929688,-0.38678285,0.9844961240310077,0.0,-0.1029252671025833,0.9728682170542635,2.7906976744186047,25.0,0.0,0.0,0,0.018203057,0.450815843391122,0.1680327868852459,,0.015503875968992248,0.040049991506431404,,VIN6_NF_ALT
1.0,1742,27.79538,0.21188585,22.6,27.600000381469727,28.0,0.00762306,0.39999961853027344,0.5734116178953574,0.000574052812858783,27.788313,27.8,24.60744,,0,0.0,0,674.0912,6.400793585571114e-05,27.851852,476.7900085449219,-0.20542543,0.8983926521239954,,,0.9919632606199771,0.0,,0.0,0.0,0,0.057395928,0.19384179649451314,0.05526116578349735,0.0,0.0006265664160401002,2.1881994038775563,,VIN6_NF_ALT
2.0,57,27.726316,0.0973323,27.6,27.600000381469727,27.799999237060547,0.0035104663,0.1999988555908203,0.6581099875431143,0.0,27.733334,,,,0,0.0,0,931.8523,0.00022989251846837223,27.799997,536.6400146484375,-0.27368456,1.0,,,1.0,0.0,,0.0,0.0,0,0.009523676,0.29999999999999993,0.2857142857142857,0.0,0.0,0.0,,VIN6_NF_ALT
6.0,504,27.810713,0.05748453,27.6,27.799999237060547,28.0,0.0020669922,0.20000076293945312,0.33255798968441797,0.0,27.803015,27.8,,,0,0.0,0,652.569,0.0001817276115654485,27.9,483.3500061035156,-0.18888958,0.9285714285714286,,,1.0,0.0,,0.0,0.0,0,0.0022130199,0.17842439246077224,0.050505050505050504,0.0,0.0,0.0,,VIN6_NF_ALT
15.0,25,27.92,0.10000038,27.8,27.799999237060547,28.0,0.0035816755,0.20000076293945312,0.6730116670092565,0.0,27.947369,,,,0,0.0,0,647.3656,-0.0004167806815802876,27.8,522.5499877929688,-0.0800003,0.4,,,1.0,0.0,,0.0,0.0,0,0.008187247,-0.28571428571428586,0.4444444444444444,0.0,0.0,0.0,,VIN6_NF_ALT
17.0,8349,27.855335,0.12696207,20.6,27.799999237060547,28.0,0.0045579085,0.20000076293945312,0.6466451797790076,0.00011977482333213559,27.84765,27.837416,24.195745,20.6,0,0.0,1,709.94507,0.00011751886678622339,,453.2699890136719,-0.14382733,0.7088274044795784,0.0,-0.005036517565128765,0.9996406755300036,0.08623787279913762,5.0,0.0,0.0,0,0.019714577,0.4705122759506675,0.2333931777378815,0.0,0.00025523226135783564,6.181199306386709,,VIN6_NF_ALT
18.0,9207,27.883999,0.14302671,21.0,27.799999237060547,28.0,0.005129347,0.20000076293945312,0.718740581053488,0.0002172260236776366,27.869635,27.85611,24.79871,19.39,0,0.0,3,727.5292,0.0001646629283789563,,422.07000732421875,-0.11458824,0.5654393396328881,0.0,-0.00031360772956440155,0.9996741609644836,0.23460410557184752,5.0,0.0,0.0,0,0.028302,0.2778458889838683,0.2073170731707317,0.0,0.0004510599909788002,9.913830856243223,,VIN6_NF_ALT
19.0,10124,27.84571,0.107194744,23.2,27.799999237060547,28.0,0.0038495963,0.20000076293945312,0.6368676614096801,9.877518767285657e-05,27.799887,27.857727,25.316923,20.39,0,0.0,1,721.5454,0.00015211812592944823,,430.2300109863281,-0.15425184,0.7516791781904386,0.0,-0.02411714725666504,0.9997036744369814,0.07111813512445674,5.0,0.0,0.0,0,0.12760977,0.11077893598072887,0.02631578947368421,0.0,0.0001950458357714063,0.48399953859299405,,VIN6_NF_ALT
20.0,10771,27.886211,0.10642457,24.39,27.799999237060547,28.0,0.003816387,0.20000076293945312,0.7120932977413742,0.0,27.847122,27.87529,24.489359,,0,0.0,0,728.71954,0.00029948509488729333,,513.760009765625,-0.1137893,0.562993222542011,,,0.9999071581097391,0.0,,0.0,0.0,0,0.06557974,0.08220843390108686,0.25118483412322273,0.0,0.0,0.0,,VIN6_NF_ALT
21.0,6862,27.93477,0.12940055,20.6,27.799999237060547,28.0,0.0046322397,0.20000076293945312,0.6351836777074146,0.0001457301078402798,27.913897,27.948631,24.134117,20.6,0,0.0,1,786.4044,0.00015752942646920793,,361.6000061035156,-0.06423807,0.3204605071407753,0.0,0.002491456119364651,0.9998542698921598,0.10492567764500146,5.0,0.0,0.0,0,0.0098398905,0.6184489762427929,0.1870748299319728,0.0,0.0002861230329041488,0.0,,VIN6_NF_ALT
22.0,153,27.95817,0.10919246,27.8,27.799999237060547,28.0,0.0039055655,0.20000076293945312,0.583227830197937,0.0,27.959524,27.84,24.02857,,0,0.0,0,986.5904,-3.157066972236216e-05,27.973913,553.27001953125,-0.04444464,0.24183006535947713,,,1.0,0.0,,0.0,0.0,0,0.0161733,-0.17815292795771212,0.39759036144578314,0.0,0.0,0.0,,VIN6_NF_ALT
23.0,15,27.92,0.1014189,27.8,27.799999237060547,28.0,0.003632482,0.20000076293945312,0.6730116670092565,0.0,27.9,,,,0,0.0,0,633.38995,0.00025430372098945466,,590.8800048828125,-0.0800003,0.4,,,1.0,0.0,,0.0,0.0,0,0.013333435,,,0.0,0.0,0.0,,VIN6_NF_ALT
37.0,1730,27.7897,0.086218,26.39,27.600000381469727,28.0,0.0031025165,0.39999961853027344,0.5466956293546673,0.0,27.825642,27.784021,24.211,,0,0.0,0,818.6533,-2.4711470170510785e-05,27.8,391.8299865722656,-0.21030118,0.9450867052023122,,,0.999421965317919,0.0,,0.0,0.0,0,0.012904347,0.160901980029572,0.24514563106796117,0.0,0.0,0.0,,VIN6_NF_ALT
38.0,347,27.804611,0.26551628,23.2,27.799999237060547,28.0,0.009549362,0.20000076293945312,0.49394948414367607,0.002881844380403458,27.829077,27.8,24.550453,23.2,0,0.0,1,629.09595,-7.075505524945713e-05,27.8,423.510009765625,-0.17579314,0.8703170028818443,0.0,,0.9942363112391931,2.07492795389049,5.0,0.0,0.0,0,0.005557001,0.54742744480209,0.11743772241992882,0.0,0.003048780487804878,0.00399999628216019,,VIN6_NF_ALT
39.0,1337,27.865812,0.10686548,26.8,27.799999237060547,28.0,0.0038350034,0.20000076293945312,0.7206195138786923,0.0,27.862272,27.898275,24.8,,0,0.0,0,779.0563,6.759798229022332e-05,27.896774,351.3500061035156,-0.13403937,0.6507105459985041,,,0.9992520568436799,0.0,,0.0,0.0,0,0.0127872685,0.28958285304191095,0.32574031890660593,0.0,0.0,0.0,,VIN6_NF_ALT
42.0,32,27.9,0.10160049,27.8,27.799999237060547,28.0,0.0036415947,0.20000076293945312,0.6931471805599453,0.0,27.9,,,,0,0.0,0,600.21814,,,595.8300170898438,-0.10000038,0.5,,,1.0,0.0,,0.0,0.0,0,0.01032277,0.1625,0.41935483870967744,,0.0,0.0,,VIN6_NF_ALT
43.0,249,27.921286,0.1467003,26.2,27.799999237060547,28.0,0.0052540665,0.20000076293945312,0.6959194958206872,0.0,27.929522,,24.6,,0,0.0,0,622.71265,9.726810974691962e-05,,501.2699890136719,-0.07389584,0.357429718875502,,,0.9959839357429718,0.0,,0.0,0.0,0,0.009172377,0.4316075745366671,0.2583732057416268,0.0,0.0,0.0,,VIN6_NF_ALT
45.0,110,27.90909,0.100042075,27.8,27.799999237060547,28.0,0.0035845696,0.20000076293945312,0.6890092384766586,0.0,27.903225,,,,0,0.0,0,614.1305,7.663990296104165e-05,,524.7899780273438,-0.09090944,0.45454545454545453,,,1.0,0.0,,0.0,0.0,0,0.010098387,0.39101654846335687,0.30434782608695654,0.0,0.0,0.0,,VIN6_NF_ALT
48.0,56,27.90357,0.10084101,27.8,27.799999237060547,28.0,0.0036139106,0.20000076293945312,0.6925092898114951,0.0,27.905453,,,,0,0.0,0,600.99786,0.000664737788263919,,519.8300170898438,-0.09642894,0.48214285714285715,,,1.0,0.0,,0.0,0.0,0,0.010154924,0.2202344680494268,0.3888888888888889,,0.0,0.0,,VIN6_NF_ALT
50.0,287,27.960976,0.1024685,26.8,27.799999237060547,28.0,0.0036646968,0.20000076293945312,0.4850381173016026,0.0,27.957647,,24.728333,,0,0.0,0,629.6384,2.4991734957362783e-05,,555.030029296875,-0.039024524,0.17770034843205576,,,0.9965156794425087,0.0,,0.0,0.0,0,0.011427662,0.31053282457331116,0.15748031496062992,,0.0,0.0,,VIN6_NF_ALT
51.0,573,27.951134,0.23972517,22.6,27.799999237060547,28.0,0.008576581,0.20000076293945312,0.5310070460653339,0.0017452006980802793,27.829998,27.960838,24.666666,,0,0.0,0,949.2457,9.223190167778888e-05,27.933334,431.0299987792969,-0.048516724,0.20767888307155322,,,0.9982547993019197,0.0,,0.0,0.0,0,0.48383096,0.0377540425042721,0.2711864406779661,0.0,0.0035087719298245615,41.9999885559082,,VIN6_NF_ALT
52.0,4,27.95,0.10000038,27.8,27.829999351501463,28.0,0.003577831,0.17000064849853658,,0.0,27.95,,,,0,0.0,0,600.11,,,595.8300170898438,-0.05000019,0.25,,,1.0,0.0,,0.0,0.0,0,0.01000014,,,,0.0,0.0,,VIN6_NF_ALT
53.0,317,27.801262,0.11799344,26.0,27.799999237060547,28.0,0.0042441757,0.20000076293945312,0.3836302830567221,0.0,27.814999,,,,0,0.0,0,660.2829,-4.877068557823708e-05,,555.3499755859375,-0.19495337,0.9369085173501577,,,0.9968454258675079,0.0,,0.0,0.0,0,0.003456074,0.1915435987380834,0.11715481171548117,0.0,0.0,0.0,,VIN6_NF_ALT
54.0,1111,27.821232,0.12268479,25.8,27.600000381469727,28.0,0.004409754,0.39999961853027344,0.6961614391362385,0.0,27.9019,27.782907,24.632727,,0,0.0,0,956.8823,-0.00011120288187758473,27.78214,407.3500061035156,-0.17894745,0.8208820882088209,,,0.9981998199819982,0.0,,0.0,0.0,0,0.03440882,0.22614610996779558,0.23174603174603176,0.0,0.0,0.0,,VIN6_NF_ALT
