day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,vsi_rpm_slope,vsi_ceiling,vsi_onset_rpm,vsi_resid_mean,vsi_resid_negfrac,crank_recovery_t,crank_recovery_slope,reg_duty_frac,cranks_per_ehr,crank_dur_mean,ged1_frac,ged3_frac,ged_churn,idle_vsi_var,idle_vsi_acf1,idle_vsi_zcr,sag_highload_frac,sag_idle_frac,uv_dose_day,dtf,vin_label
0.0,431,27.779999,0.33731428,26.39,27.200000762939453,28.200000762939453,0.012142343,1.0,1.3893893847413423,0.0,27.76934,27.925,24.646723,17.2,0,0.0,1,672.5656,0.0002362451226369417,28.0,542.0800170898438,-0.2223202,0.5011600928074246,0.004999999888241291,-0.040115605771778855,0.9814385150812065,1.6705336426914155,5.0,0.0,0.0,0,0.12228049,0.8384889925244943,0.05026455026455026,0.0,0.0,0.0,,VIN14_NF_ALT
1.0,629,27.884167,0.387037,23.2,27.679999923706056,28.200000762939453,0.013880171,0.520000839233397,0.9045879195340825,0.001589825119236884,27.89786,,25.175798,23.2,0,0.0,1,656.2587,7.563392343154633e-05,27.955557,523.8300170898438,-0.09930067,0.35771065182829886,0.0,,0.9809220985691574,1.1446740858505564,5.0,0.0,0.0,0,0.10514584,0.4427763147216847,0.17350746268656717,0.0,0.0017064846416382253,0.1639998436570167,,VIN14_NF_ALT
3.0,541,28.107523,0.14770924,25.8,28.0,28.200000762939453,0.0052551497,0.20000076293945312,0.11220766247687389,0.0,28.092007,,25.013294,24.8,0,0.0,1,658.5309,0.00017212758527178213,,537.5900268554688,0.10752352,0.014787430683918669,0.0,0.001778628164973722,0.9981515711645101,1.3308687615526802,5.0,0.0,0.0,0,0.024055213,0.24992091956755963,0.2694063926940639,0.0,0.0,0.0,,VIN14_NF_ALT
24.0,161,28.199688,0.04876496,28.0,28.200000762939453,28.200000762939453,0.001729273,0.0,0.13839364018261027,0.0,28.204176,,,,0,0.0,0,762.3174,1.3083020428622827e-05,28.254286,564.1500244140625,0.19472118,0.0,,,1.0,0.0,,0.0,0.0,0,0.0007845751,-0.022727272727272742,0.044444444444444446,0.0,0.0,0.0,,VIN14_NF_ALT
25.0,252,28.12381,0.15534513,26.2,28.0,28.200000762939453,0.005523616,0.20000076293945312,0.051789288044908954,0.0,28.11169,28.17143,24.946129,,0,0.0,0,703.7907,0.000195625885765077,,459.510009765625,0.12460368,0.007936507936507936,,,0.996031746031746,0.0,,0.0,0.0,0,0.057361715,0.0716017973853276,0.2894736842105263,0.0,0.0,0.0,,VIN14_NF_ALT
26.0,8880,28.14011,0.119944416,22.2,28.0,28.200000762939453,0.0042624003,0.20000076293945312,0.06969199285728378,0.00011261261261261261,28.134663,28.155918,24.886724,21.2,0,0.0,2,828.1097,9.873768854792896e-05,28.16,334.2300109863281,0.14094311,0.007995495495495495,0.0024999999441206455,0.001326123980986143,0.9997747747747747,0.16216216216216214,5.0,0.0,0.0,0,0.01997296,0.6546543476057609,0.18574108818011256,0.0,0.0002397506593143131,0.8387996444970369,,VIN14_NF_ALT
27.0,10807,28.135153,0.14256614,26.6,28.0,28.200000762939453,0.005067189,0.20000076293945312,0.22532810312079585,0.0,27.960726,28.144861,25.166874,,0,0.0,0,855.01843,1.780384902063492e-05,28.1,247.19000244140625,0.13531932,0.04330526510594985,,,0.9983344128805404,0.0,,0.0,0.0,0,0.14814886,0.9542311876874119,0.051515151515151514,0.0,0.0,0.0,,VIN14_NF_ALT
28.0,7569,28.172735,0.072691076,27.2,28.0,28.200000762939453,0.0025801924,0.20000076293945312,0.04227042451762897,0.0,28.176216,28.172329,25.806982,,0,0.0,0,839.82196,5.1034662087849647e-05,28.16,388.7900085449219,0.17286761,0.0014532963403355794,,,1.0,0.0,,0.0,0.0,0,0.0042138733,0.43209876543209547,0.11956521739130435,0.0,0.0,0.0,,VIN14_NF_ALT
29.0,6503,28.11669,0.24055761,23.2,27.799999237060547,28.200000762939453,0.008555688,0.40000152587890625,0.32006707725836625,0.00030755036137167463,27.969673,28.127426,25.261475,23.2,0,0.0,1,863.72504,0.0003084202227176569,28.105999,330.7200012207031,0.117918454,0.0568968168537598,0.0,-0.13236836087532053,0.9921574657850223,0.11071813009380285,5.0,0.0,0.0,0,0.33860362,0.8298502856477261,0.006578947368421052,0.0,0.0005654509471303364,0.004999999934807597,,VIN14_NF_ALT
30.0,8547,28.141365,0.1276772,26.8,28.0,28.200000762939453,0.004536994,0.20000076293945312,0.14233600021942933,0.0,28.086111,28.150053,25.819065,,0,0.0,0,859.6197,0.00014213930561001603,28.2,513.5900268554688,0.1413648,0.02445302445302445,,,0.9997659997659998,0.0,,0.0,0.0,0,0.06309998,0.8995239228880294,0.26218097447795824,0.0,0.0,0.0,,VIN14_NF_ALT
