day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,vsi_rpm_slope,vsi_ceiling,vsi_onset_rpm,vsi_resid_mean,vsi_resid_negfrac,crank_recovery_t,crank_recovery_slope,reg_duty_frac,cranks_per_ehr,crank_dur_mean,ged1_frac,ged3_frac,ged_churn,idle_vsi_var,idle_vsi_acf1,idle_vsi_zcr,sag_highload_frac,sag_idle_frac,uv_dose_day,dtf,vin_label
5.0,906,27.79277,0.8546618,22.0,25.389999389648438,28.200000762939453,0.030751228,2.8100013732910156,0.6423889114789859,0.0033112582781456954,27.705276,28.2,24.903526,22.0,0,0.0,1,702.5932,0.0005400956942690035,28.185184,400.7900085449219,-0.2096576,0.12141280353200883,0.0,-0.006644589428789228,0.8962472406181016,0.794701986754967,5.0,0.0,0.0,0,0.91260827,0.751559742329409,0.024602026049204053,0.0,0.0036900369003690036,1.5321998498190195,,VIN11_NF_ALT
13.0,451,28.104214,0.10606114,27.8,28.0,28.200000762939453,0.0037738518,0.20000076293945312,0.08005386552641452,0.0,28.115528,,24.39,,0,0.0,0,663.9262,-0.00020862572843409838,28.079998,538.5499877929688,0.103326336,0.017738359201773836,,,1.0,0.0,,0.0,0.0,0,0.010537098,0.5314661741016331,0.21495327102803738,0.0,0.0,0.0,,VIN11_NF_ALT
20.0,93,28.167744,0.07395869,28.0,28.0,28.200000762939453,0.002625652,0.20000076293945312,-0.0,0.0,28.15821,,,,0,0.0,0,657.7484,3.676916746738418e-05,28.2,567.030029296875,0.16559203,0.0,,,1.0,0.0,,0.0,0.0,0,0.0067119217,0.3953508990384981,0.19696969696969696,,0.0,0.0,,VIN11_NF_ALT
21.0,434,28.047464,0.1484504,26.0,28.0,28.200000762939453,0.005292828,0.20000076293945312,0.1826811527487151,0.0,28.031784,28.01818,24.670418,24.6,0,0.0,1,707.1039,4.5002696258489794e-05,28.133333,553.9099731445312,0.047465645,0.03917050691244239,0.0,,0.9976958525345622,1.6589861751152075,5.0,0.0,0.0,0,0.028713295,0.1597062320051113,0.25680933852140075,0.0,0.0,0.0,,VIN11_NF_ALT
22.0,1401,28.050535,0.09266757,27.8,28.0,28.200000762939453,0.0033035937,0.20000076293945312,0.06871243831809795,0.0,28.12623,28.039999,24.564327,18.39,0,0.0,1,605.4292,0.0002158072561960231,,477.5899963378906,0.050678283,0.01284796573875803,0.0,0.0008398389400321135,1.0,0.5139186295503212,5.0,0.0,0.0,0,0.010711539,0.21875000000000014,0.3305785123966942,0.0,0.0,0.0,,VIN11_NF_ALT
23.0,11681,28.068998,0.14250097,20.0,28.0,28.200000762939453,0.00507681,0.20000076293945312,0.1772866714381913,8.56091088091773e-05,27.993975,28.076138,25.227812,20.0,0,0.0,1,651.72034,5.375808657589433e-05,,369.75,0.06961418,0.03826727163770225,0.0,-0.001634958584796047,0.9994007362383358,0.061638558342607654,5.0,0.0,0.0,0,0.082175694,0.4370373882497746,0.07046070460704607,0.0,0.0001621796951021732,2.8519999999552965,,VIN11_NF_ALT
24.0,8382,28.034628,0.1310661,23.0,27.799999237060547,28.200000762939453,0.0046751504,0.40000152587890625,0.29555921799226653,0.00011930326890956812,28.00345,28.016323,25.347857,23.0,0,0.0,1,690.08344,0.00010811782993232245,,471.8299865722656,0.035296023,0.0737294201861131,0.0,-0.013759191275885098,0.9996420901932713,0.08589835361488904,5.0,0.0,0.0,0,0.027302906,0.38736248168657234,0.12937062937062938,0.0,0.00023185717597959656,1.8300000000745058,,VIN11_NF_ALT
25.0,6415,28.033478,0.18304773,23.0,27.799999237060547,28.200000762939453,0.006529612,0.40000152587890625,0.30229186665911856,0.0001558846453624318,28.010857,28.030436,25.443,23.0,0,0.0,1,672.2158,0.00014069391895061228,,459.8299865722656,0.034477215,0.061262665627435695,0.0,-0.004270515944125949,0.9992205767731879,0.11223694466095091,5.0,0.0,0.0,0,0.071454555,0.8537883057785991,0.1796875,0.0,0.0002922267679719462,10.730999999912456,,VIN11_NF_ALT
26.0,9736,28.050367,0.1425135,20.39,28.0,28.200000762939453,0.0050806287,0.20000076293945312,0.15910695608489142,0.00020542317173377156,28.020563,28.075808,25.19889,20.39,0,0.0,2,685.4431,0.00013239754061811633,,323.19000244140625,0.051291287,0.03368940016433854,0.005000000004656613,-0.0011983147391935033,0.9993837304847987,0.14790468364831552,5.0,0.0,0.0,0,0.042012487,0.63397642921142,0.18482490272373542,0.0,0.000378000378000378,45.26180828897171,,VIN11_NF_ALT
27.0,6811,28.107239,0.10281908,27.6,28.0,28.200000762939453,0.0036580996,0.20000076293945312,0.04483165996520713,0.0,28.110167,28.112389,25.422812,,0,0.0,0,706.4311,0.00024677593307242897,,128.16000366210938,0.10750298,0.007341065922771986,,,1.0,0.0,,0.0,0.0,0,0.010192233,0.42366283229738066,0.28618421052631576,0.0,0.0,0.0,,VIN11_NF_ALT
47.0,33,28.066668,0.11902426,27.8,27.91999969482422,28.200000762939453,0.0042407694,0.28000106811523295,0.22863187358286127,0.0,28.066668,,,,0,0.0,0,770.07666,0.00026118018408753207,28.2,557.27001953125,0.06666692,0.06060606060606061,,,1.0,0.0,,0.0,0.0,0,0.009523812,-0.1414213562373095,0.5,,0.0,0.0,,VIN11_NF_ALT
48.0,120,28.139917,0.0953942,28.0,28.0,28.200000762939453,0.0033899958,0.20000076293945312,0.04819427877977932,0.0,28.139412,,,,0,0.0,0,614.87494,0.00012600935120835158,,569.9099731445312,0.13991718,0.0,,,1.0,0.0,,0.0,0.0,0,0.009146307,0.5354900630012787,0.19491525423728814,,0.0,0.0,,VIN11_NF_ALT
89.0,9,26.266666,2.8337252,21.2,21.360000610351562,28.0,0.10788294,6.6399993896484375,0.9556998911125343,0.2222222222222222,27.657145,,,21.2,0,0.0,0,531.9755,,,594.8800048828125,-0.62222224,0.5555555555555556,0.005000000121071935,,0.6666666666666666,0.0,10.0,0.0,0.0,0,0.542857,,,,0.25,0.00839999778419731,,VIN11_NF_ALT
139.0,39,28.035898,0.12027886,27.6,27.979999923706053,28.200000762939453,0.0042901733,0.22000083923339986,0.2378190110569207,0.0,27.991667,,,,0,0.0,0,894.6392,0.00022477211951158808,28.1,576.7899780273438,0.015384723,0.10256410256410256,,,1.0,0.0,,0.0,0.0,0,0.012101477,0.23009002237177528,0.13043478260869565,,0.0,0.0,,VIN11_NF_ALT
140.0,92,27.947826,0.118115805,27.6,27.799999237060547,28.090000343322753,0.0042262967,0.2900011062622063,0.6827302887225042,0.0,27.928001,,,,0,0.0,0,743.46045,0.00013374137604102156,28.16,590.8800048828125,-0.06304368,0.30434782608695654,,,1.0,0.0,,0.0,0.0,0,0.012583819,0.5904048303901278,0.17567567567567569,0.0,0.0,0.0,,VIN11_NF_ALT
183.0,73,28.032877,0.14147569,27.8,27.799999237060547,28.200000762939453,0.0050467774,0.40000152587890625,0.46847292908913063,0.0,28.021212,,,,0,0.0,0,657.87085,0.00023394928525183637,,555.030029296875,0.032876838,0.1780821917808219,,,1.0,0.0,,0.0,0.0,0,0.019850396,0.5449705261040857,0.16923076923076924,,0.0,0.0,,VIN11_NF_ALT
200.0,183,28.054646,0.21191911,25.6,28.0,28.200000762939453,0.0075537977,0.20000076293945312,0.1780340220103661,0.0,28.051687,,,,0,0.0,0,638.5297,0.0002254445597810545,28.133333,570.5499877929688,0.05245927,0.04371584699453552,,,0.994535519125683,0.0,,0.0,0.0,0,0.04567535,0.16850349656827857,0.3163841807909605,,0.0,0.0,,VIN11_NF_ALT
216.0,147,26.61993,2.4765062,18.6,19.600000381469727,28.0,0.09303203,8.399999618530273,1.7139970439473016,0.1292517006802721,27.343796,28.0,23.612501,18.6,0,0.0,5,645.5846,0.00012990314616173864,27.730001,560.7899780273438,-0.6181635,0.8843537414965986,0.04699999992735684,,0.7278911564625851,24.489795918367346,15.0,0.0,0.0,0,0.36962652,0.7789915548668788,0.05128205128205128,0.0,0.15966386554621848,1.3719401178266293,,VIN11_NF_ALT
223.0,2478,27.935558,0.587014,18.8,27.799999237060547,28.200000762939453,0.021013148,0.40000152587890625,0.4595168003322769,0.005246166263115416,27.953577,27.993093,23.378,18.8,0,0.0,3,862.1261,3.49734372878468e-05,27.975,431.510009765625,-0.03603316,0.15254237288135594,0.01666666668218871,0.011123236670130333,0.993543179983858,0.8716707021791767,21.666666666666668,0.0,0.0,0,0.02270415,0.49252021348082287,0.18126272912423624,0.0,0.009833585476550681,0.3631500251003539,,VIN11_NF_ALT
224.0,420,28.050476,0.09535681,27.8,28.0,28.200000762939453,0.003399472,0.20000076293945312,0.09430911064540556,0.0,28.047644,,,,0,0.0,0,616.5787,0.00032063693965189325,,555.510009765625,0.050476383,0.01904761904761905,,,1.0,0.0,,0.0,0.0,0,0.008868878,0.35629406972497635,0.23880597014925373,,0.0,0.0,,VIN11_NF_ALT
232.0,2408,28.030062,0.12932366,26.0,27.799999237060547,28.200000762939453,0.0046137488,0.40000152587890625,0.3220151802471472,0.0,28.082655,27.99513,,,0,0.0,0,878.59375,-0.00010256739233430687,28.035294,327.19000244140625,0.030809928,0.09385382059800665,,,0.9987541528239202,0.0,,0.0,0.0,0,0.021652887,0.4831988995184508,0.17367706919945725,0.0,0.0,0.0,,VIN11_NF_ALT
233.0,5830,28.0247,0.13834536,23.0,27.799999237060547,28.200000762939453,0.0049365507,0.40000152587890625,0.3481528817160061,0.00017152658662092623,28.013048,28.026987,25.266668,,0,0.0,0,802.60803,7.386214396838152e-05,28.121876,279.6700134277344,0.025523262,0.10343053173241852,,,0.9989708404802744,0.0,,0.0,0.0,0,0.043845262,0.18207224446777004,0.10818713450292397,0.0,0.00033478406427854036,0.005000000121071935,,VIN11_NF_ALT
234.0,10649,27.981327,0.13285716,21.39,27.799999237060547,28.200000762939453,0.004748065,0.40000152587890625,0.46338679664050725,0.000187811062071556,28.01437,27.958677,25.276,21.39,0,0.0,2,863.06134,9.08039231174522e-06,28.00551,144.6300048828125,-0.019086363,0.16874823927129307,0.0033333333364377418,-0.005481872850280629,0.999154850220678,0.13522396469152034,5.0,0.0,0.0,0,0.012408492,0.5460529997311069,0.11587825449211588,0.0,0.00038595137012736397,9.54355222700378,,VIN11_NF_ALT
