vin_label,horizon_days,n_days,feature,window_mean,baseline_mean,z_vs_baseline,nf_p05,nf_p95,discriminative
VIN6_F_ALT,14,7,sag_idle_frac,0.0002,0.0002,-0.05,0.0,0.0025,False
VIN6_F_ALT,14,7,uv_dose_day,1.1062,0.927,0.04,0.0,11.6747,False
VIN6_F_ALT,7,7,vsi_mean,28.0674,28.189199447631836,-3.03,27.802,28.2432,False
VIN6_F_ALT,7,7,vsi_std,0.2024,0.10859999805688858,1.33,0.0804,0.4849,False
VIN6_F_ALT,7,7,vsi_cv,0.0072,0.0038999998942017555,1.36,0.0029,0.0172,False
VIN6_F_ALT,7,7,vsi_min,20.6286,25.555999755859375,-2.28,20.2,27.8,False
VIN6_F_ALT,7,7,vsi_p05,27.8857,28.0234,-1.57,27.4,28.0,False
VIN6_F_ALT,7,7,vsi_range,0.3143,0.286,0.12,0.2,1.4,False
VIN6_F_ALT,7,7,vsi_entropy,0.3215,0.2692,0.24,0.061,1.8878,False
VIN6_F_ALT,7,7,vsi_sag_frac,0.0002,0.0001,0.86,0.0,0.0016,False
VIN6_F_ALT,7,7,idle_vsi_mean,28.0239,28.20949935913086,-3.4,27.7998,28.2619,False
VIN6_F_ALT,7,7,cruise_vsi_mean,28.0781,28.17569923400879,-3.25,27.7962,28.2491,False
VIN6_F_ALT,7,7,resting_vsi_mean,24.3075,25.356000900268555,-1.13,23.589,26.39,False
VIN6_F_ALT,7,7,crank_vsi_min,18.316,22.201499938964844,-2.09,16.39,24.8,False
VIN6_F_ALT,7,7,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN6_F_ALT,7,7,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN6_F_ALT,7,7,sma_starts,2.0,0.5771,1.55,0.0,3.0,False
VIN6_F_ALT,7,7,rpm_mean,972.367,989.9963989257812,-0.25,725.2306,1100.9621,False
VIN6_F_ALT,7,7,vsi_rpm_slope,0.0001,-0.0,1.51,-0.0001,0.0002,False
VIN6_F_ALT,7,7,vsi_ceiling,28.0963,28.21500015258789,-2.93,27.8075,28.2644,False
VIN6_F_ALT,7,7,vsi_onset_rpm,430.7329,361.1863,0.59,172.8,542.08,False
VIN6_F_ALT,7,7,vsi_resid_mean,0.0643,0.18709999322891235,-3.12,-0.1984,0.2423,False
VIN6_F_ALT,7,7,vsi_resid_negfrac,0.071,0.005,6.03,0.0037,0.8674,False
VIN6_F_ALT,7,7,crank_recovery_t,0.1384,0.0004,96.92,0.0,0.0533,True
VIN6_F_ALT,7,7,crank_recovery_slope,-0.0019,0.0039,-0.25,-0.0317,0.04,False
VIN6_F_ALT,7,7,reg_duty_frac,0.9963,0.9984,-0.11,0.9628,1.0,False
VIN6_F_ALT,7,7,cranks_per_ehr,0.2034,0.0749,0.99,0.0,0.4071,False
VIN6_F_ALT,7,7,crank_dur_mean,5.0,5.1613,-0.18,5.0,5.0,False
VIN6_F_ALT,7,7,ged1_frac,0.0,0.0,,0.0,0.0,False
VIN6_F_ALT,7,7,ged3_frac,0.0,0.0,,0.0,0.0,False
VIN6_F_ALT,7,7,ged_churn,0.0,0.0,,0.0,0.0,False
VIN6_F_ALT,7,7,idle_vsi_var,0.0917,0.019700000062584877,0.99,0.0071,0.2914,False
VIN6_F_ALT,7,7,idle_vsi_acf1,0.5986,0.4355,0.97,0.0147,0.7489,False
VIN6_F_ALT,7,7,idle_vsi_zcr,0.1985,0.142,1.1,0.0822,0.6224,False
VIN6_F_ALT,7,7,sag_highload_frac,0.0,0.0,,0.0,0.0,False
VIN6_F_ALT,7,7,sag_idle_frac,0.0005,0.0002,0.78,0.0,0.0025,False
VIN6_F_ALT,7,7,uv_dose_day,8.6996,0.927,1.74,0.0,11.6747,False
VIN1_F_ALT,90,26,vsi_mean,28.1161,27.949399948120117,1.17,27.802,28.2432,False
VIN1_F_ALT,90,26,vsi_std,0.9121,0.40070000290870667,1.55,0.0804,0.4849,True
VIN1_F_ALT,90,26,vsi_cv,0.0324,0.014299999922513962,1.55,0.0029,0.0172,True
VIN1_F_ALT,90,26,vsi_min,20.2523,24.141199111938477,-1.47,20.2,27.8,False
VIN1_F_ALT,90,26,vsi_p05,26.7523,27.3391,-1.33,27.4,28.0,True
VIN1_F_ALT,90,26,vsi_range,2.9615,1.2768,1.51,0.2,1.4,True
VIN1_F_ALT,90,26,vsi_entropy,2.5019,1.4632,1.41,0.061,1.8878,True
VIN1_F_ALT,90,26,vsi_sag_frac,0.0005,0.0001,0.67,0.0,0.0016,False
VIN1_F_ALT,90,26,idle_vsi_mean,27.9906,27.93440055847168,0.52,27.7998,28.2619,False
VIN1_F_ALT,90,26,cruise_vsi_mean,28.2322,27.94860076904297,1.65,27.7962,28.2491,False
VIN1_F_ALT,90,26,resting_vsi_mean,22.8379,24.47800064086914,-1.23,23.589,26.39,True
VIN1_F_ALT,90,26,crank_vsi_min,17.8276,20.58970069885254,-1.37,16.39,24.8,False
VIN1_F_ALT,90,26,ged2_cnt,0.0,0.1027,-0.07,0.0,0.0,False
VIN1_F_ALT,90,26,ged2_frac,0.0,0.0,-0.07,0.0,0.0,False
VIN1_F_ALT,90,26,sma_starts,1.8846,0.5491,1.59,0.0,3.0,False
VIN1_F_ALT,90,26,rpm_mean,1063.674,963.7028198242188,1.52,725.2306,1100.9621,False
VIN1_F_ALT,90,26,vsi_rpm_slope,0.0003,0.0,1.61,-0.0001,0.0002,False
VIN1_F_ALT,90,26,vsi_ceiling,28.2607,27.997699737548828,0.94,27.8075,28.2644,False
VIN1_F_ALT,90,26,vsi_onset_rpm,440.9392,428.3962,0.16,172.8,542.08,False
VIN1_F_ALT,90,26,vsi_resid_mean,0.1111,-0.05169999971985817,1.15,-0.1984,0.2423,False
VIN1_F_ALT,90,26,vsi_resid_negfrac,0.4166,0.54,-0.8,0.0037,0.8674,False
VIN1_F_ALT,90,26,crank_recovery_t,0.0467,0.0116,0.48,0.0,0.0533,False
VIN1_F_ALT,90,26,crank_recovery_slope,-0.0014,0.0058,-0.24,-0.0317,0.04,False
VIN1_F_ALT,90,26,reg_duty_frac,0.7826,0.939,-1.43,0.9628,1.0,True
VIN1_F_ALT,90,26,cranks_per_ehr,0.1859,0.0619,0.79,0.0,0.4071,False
VIN1_F_ALT,90,26,crank_dur_mean,5.4233,5.6894,-0.09,5.0,5.0,True
VIN1_F_ALT,90,26,ged1_frac,0.0,0.0,,0.0,0.0,False
VIN1_F_ALT,90,26,ged3_frac,0.0,0.0,,0.0,0.0,False
VIN1_F_ALT,90,26,ged_churn,0.0,0.0089,-0.07,0.0,0.0,False
VIN1_F_ALT,90,26,idle_vsi_var,0.8419,0.27730000019073486,1.36,0.0071,0.2914,True
VIN1_F_ALT,90,26,idle_vsi_acf1,0.4587,0.6006,-0.84,0.0147,0.7489,False
VIN1_F_ALT,90,26,idle_vsi_zcr,0.3078,0.199,1.07,0.0822,0.6224,False
VIN1_F_ALT,90,26,sag_highload_frac,0.0002,0.0001,0.01,0.0,0.0,True
VIN1_F_ALT,90,26,sag_idle_frac,0.001,0.0002,1.07,0.0,0.0025,False
VIN1_F_ALT,90,26,uv_dose_day,5.1548,1.5716,0.54,0.0,11.6747,False
VIN1_F_ALT,60,15,vsi_mean,27.9594,27.949399948120117,0.07,27.802,28.2432,False
VIN1_F_ALT,60,15,vsi_std,1.018,0.40070000290870667,1.87,0.0804,0.4849,True
VIN1_F_ALT,60,15,vsi_cv,0.0364,0.014299999922513962,1.89,0.0029,0.0172,True
VIN1_F_ALT,60,15,vsi_min,20.0507,24.141199111938477,-1.54,20.2,27.8,True
VIN1_F_ALT,60,15,vsi_p05,26.3293,27.3391,-2.29,27.4,28.0,True
VIN1_F_ALT,60,15,vsi_range,3.348,1.2768,1.86,0.2,1.4,True
VIN1_F_ALT,60,15,vsi_entropy,2.7178,1.4632,1.7,0.061,1.8878,True
VIN1_F_ALT,60,15,vsi_sag_frac,0.0006,0.0001,0.88,0.0,0.0016,False
VIN1_F_ALT,60,15,idle_vsi_mean,27.833,27.93440055847168,-0.95,27.7998,28.2619,False
VIN1_F_ALT,60,15,cruise_vsi_mean,27.9199,27.94860076904297,-0.17,27.7962,28.2491,False
VIN1_F_ALT,60,15,resting_vsi_mean,22.7902,24.47800064086914,-1.27,23.589,26.39,True
VIN1_F_ALT,60,15,crank_vsi_min,17.158,20.58970069885254,-1.7,16.39,24.8,False
VIN1_F_ALT,60,15,ged2_cnt,0.0,0.1027,-0.07,0.0,0.0,False
