day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,vsi_rpm_slope,vsi_ceiling,vsi_onset_rpm,vsi_resid_mean,vsi_resid_negfrac,crank_recovery_t,crank_recovery_slope,reg_duty_frac,cranks_per_ehr,crank_dur_mean,ged1_frac,ged3_frac,ged_churn,idle_vsi_var,idle_vsi_acf1,idle_vsi_zcr,sag_highload_frac,sag_idle_frac,uv_dose_day,dtf,vin_label
2,2464,28.098534,0.110967785,26.6,28.0,28.200000762939453,0.0039492375,0.20000076293945312,0.047223653025481205,0.0,28.050869,28.16,25.241177,25.2,0,0.0,1,615.16986,0.00018473874838128337,28.0,405.2699890136719,0.09926581,0.006493506493506494,0.0,-0.006638404014407061,0.9991883116883117,0.29220779220779225,5.0,0.0,0.0,0,0.037721865,0.09047355614048871,0.39375,0.0,0.0,0.0,671.0,VIN7_F_ALT
3,6441,28.101381,0.113438874,24.39,28.0,28.200000762939453,0.004036772,0.20000076293945312,0.052024324485273526,0.0,28.047024,28.078838,24.846457,19.8,0,0.0,2,647.98035,-3.4972005405416434e-05,,313.75,0.10206374,0.008383791336748951,0.0024999999441206455,-0.0046467890959928405,0.999844744604875,0.22356776897997208,5.0,0.0,0.0,0,0.056364536,0.11640861051527472,0.17708333333333334,0.0,0.0,0.0,670.0,VIN7_F_ALT
4,7270,28.137993,0.10803919,24.2,28.0,28.200000762939453,0.0038396197,0.20000076293945312,0.018350092018768593,0.0,28.085129,28.146313,25.088505,,0,0.0,0,677.35455,0.0001582173219308373,,227.6699981689453,0.13848747,0.002200825309491059,,,0.9997248968363136,0.0,,0.0,0.0,0,0.11745776,0.10094998713691283,0.25773195876288657,0.0,0.0,0.0,669.0,VIN7_F_ALT
5,9110,28.103117,0.11023302,24.39,28.0,28.200000762939453,0.003922448,0.20000076293945312,0.03250337329331453,0.0,28.10306,28.093418,24.781818,,0,0.0,0,635.98224,0.000128821134461492,,335.510009765625,0.10336959,0.004720605994071797,,,0.9997804610318332,0.0,,0.0,0.0,0,0.05855707,0.14016088585205289,0.23448275862068965,0.0,0.0,0.0,668.0,VIN7_F_ALT
6,8877,28.049973,0.28842992,25.6,27.759999465942386,28.200000762939453,0.010282717,0.44000129699706747,0.41419174120215363,0.0,28.109375,27.969597,25.39,,0,0.0,0,605.25116,0.00026282879276623894,,320.7900085449219,0.050902825,0.07570977917981073,,,0.9778078179565168,0.0,,0.0,0.0,0,0.010619998,0.3875297979537632,0.30708661417322836,0.0,0.0,0.0,667.0,VIN7_F_ALT
7,7790,28.131319,0.12190808,22.39,28.0,28.200000762939453,0.004333536,0.20000076293945312,0.028206562425735042,0.00012836970474967908,28.114634,28.146809,25.11875,22.39,0,0.0,1,610.7398,0.00021698637291419314,,222.22999572753906,0.13259262,0.0035948131980998842,0.0,-0.01415437925125466,0.999614890885751,0.09242618741976893,5.0,0.0,0.0,0,0.039525274,0.12691049829596296,0.2096317280453258,0.0,0.0002213368747233289,0.016100006118509924,666.0,VIN7_F_ALT
8,3739,28.099918,0.104531325,27.0,28.0,28.200000762939453,0.0037199869,0.20000076293945312,0.028660951963247312,0.0,28.100931,28.105555,25.027136,,0,0.0,0,608.82855,8.22884587493061e-05,28.2,285.2699890136719,0.100184925,0.003744316662209147,,,1.0,0.0,,0.0,0.0,0,0.014206317,0.3868669795683931,0.22580645161290322,0.0,0.0,0.0,665.0,VIN7_F_ALT
9,387,28.148787,0.3906855,21.39,28.0,28.200000762939453,0.013879302,0.20000076293945312,0.036027161709164784,0.002583979328165375,28.143406,,24.92196,21.39,0,0.0,1,1554.0886,0.00010415845393397463,28.177143,544.1500244140625,0.14310135,0.0103359173126615,0.0,,0.9948320413436692,1.8604651162790697,5.0,0.0,0.0,0,0.08813214,0.02939091886559769,0.291970802919708,0.0,0.0030303030303030303,0.24795005791047586,664.0,VIN7_F_ALT
10,345,28.09678,0.13809915,26.6,28.0,28.200000762939453,0.0049151233,0.20000076293945312,0.05947116463886418,0.0,28.083466,,24.374191,20.0,0,0.0,1,1376.4247,5.730618732264718e-05,28.10365,520.1500244140625,0.08055098,0.05507246376811594,,,0.9971014492753624,2.0869565217391304,5.0,0.0,0.0,0,0.016152859,0.34919514807867535,0.20634920634920634,0.0,0.0,0.0,663.0,VIN7_F_ALT
12,96,28.200003,0.0,28.2,28.200000762939453,28.200000762939453,0.0,0.0,-0.0,0.0,28.2,,,,0,0.0,0,803.6236,0.0,28.2,561.9099731445312,0.19583409,0.0,,,1.0,0.0,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,661.0,VIN7_F_ALT
13,157,28.155413,0.083509035,28.0,28.0,28.200000762939453,0.0029660028,0.20000076293945312,-0.0,0.0,28.145945,,,,0,0.0,0,762.71765,0.00012152557898317393,28.2,546.3900146484375,0.15286683,0.0,,,1.0,0.0,,0.0,0.0,0,0.007960729,0.4211655797660588,0.22727272727272727,0.0,0.0,0.0,660.0,VIN7_F_ALT
