day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,vsi_rpm_slope,vsi_ceiling,vsi_onset_rpm,vsi_resid_mean,vsi_resid_negfrac,crank_recovery_t,crank_recovery_slope,reg_duty_frac,cranks_per_ehr,crank_dur_mean,ged1_frac,ged3_frac,ged_churn,idle_vsi_var,idle_vsi_acf1,idle_vsi_zcr,sag_highload_frac,sag_idle_frac,uv_dose_day,dtf,vin_label
5.0,2040,27.94938,0.3010574,21.0,27.799999237060547,28.0,0.010771523,0.20000076293945312,0.5738200288368647,0.0014705882352941176,27.95022,27.97143,24.722397,20.8,0,0.0,4,748.9112,6.640258419350243e-05,28.008772,534.3900146484375,-0.04591184,0.17745098039215687,0.0012499999720603228,0.0539066534657363,0.9926470588235294,1.4117647058823528,5.0,0.0,0.0,0,0.04569607,0.3649975153400086,0.14357366771159874,0.0,0.00165929203539823,4.5703999657429755,,VIN12_NF_ALT
6.0,315,28.116192,0.17364079,25.6,28.0,28.200000762939453,0.0061758286,0.20000076293945312,0.05986378499173339,0.0,28.112766,,,,0,0.0,0,617.25964,7.68766989281793e-05,,559.3499755859375,0.116190955,0.009523809523809525,,,0.9968253968253968,0.0,,0.0,0.0,0,0.032648053,0.22941166427304235,0.33451957295373663,0.0,0.0,0.0,,VIN12_NF_ALT
75.0,328,27.926218,0.34523645,22.2,27.799999237060547,28.200000762939453,0.012362449,0.40000152587890625,0.7408571252594661,0.003048780487804878,27.897827,27.88846,24.398333,,0,0.0,0,938.11395,0.0001641811650062931,28.059258,470.8699951171875,-0.07560995,0.3932926829268293,,,0.9969512195121951,0.0,,0.0,0.0,0,0.38197336,0.049775840170536066,0.16483516483516483,0.0,0.005,0.08099996553361422,,VIN12_NF_ALT
76.0,160,27.95625,0.18989842,26.0,27.799999237060547,28.200000762939453,0.0067927,0.40000152587890625,0.5844305021912749,0.0,28.026924,27.96923,,,0,0.0,0,697.5286,2.7035533550961003e-05,28.1,448.0,-0.042500116,0.24375,,,0.99375,0.0,,0.0,0.0,0,0.0063196244,0.15363418187717856,0.21568627450980393,0.0,0.0,0.0,,VIN12_NF_ALT
77.0,1630,28.088215,0.12688804,26.2,28.0,28.200000762939453,0.004517483,0.20000076293945312,0.08028018339589237,0.0,28.134214,28.073652,25.55541,21.2,0,0.0,1,674.25745,0.00010356014876276992,28.133333,324.4700012207031,0.08895127,0.011042944785276074,0.0,-0.052448281149104325,0.998159509202454,0.44171779141104295,5.0,0.0,0.0,0,0.031168796,0.27189000259712987,0.14883720930232558,0.0,0.0,0.0,,VIN12_NF_ALT
78.0,4836,28.072613,0.14142852,22.8,28.0,28.200000762939453,0.0050379536,0.20000076293945312,0.13193787129801554,0.00020678246484698098,28.112373,28.077135,25.058422,21.2,0,0.0,2,682.56335,5.601134205057485e-05,28.2,241.27000427246094,0.074475065,0.024193548387096774,0.0025000000605359674,0.023389716200001243,0.9989660876757651,0.2977667493796526,5.0,0.0,0.0,0,0.046638314,0.3544635668258792,0.2271062271062271,0.0,0.00031655587211142766,0.01200000764057041,,VIN12_NF_ALT
79.0,7960,28.07555,0.1345485,24.2,28.0,28.200000762939453,0.0047923727,0.20000076293945312,0.17089849329335619,0.0,28.048704,28.083153,25.593948,24.2,0,0.0,2,684.46356,0.00011351490941855846,28.0,160.9499969482422,0.076579444,0.03655778894472362,0.0,-0.006344341096068045,0.9989949748743718,0.18090452261306533,5.0,0.0,0.0,0,0.07949071,0.13704039722095027,0.2260061919504644,0.0,0.0,0.0,,VIN12_NF_ALT
80.0,7935,28.076694,0.14724146,22.8,28.0,28.200000762939453,0.005244259,0.20000076293945312,0.12020680665361316,0.0002520478890989288,28.076448,28.09019,25.398808,22.8,0,0.0,2,666.89484,0.00010726638376976992,28.2,287.8299865722656,0.080678314,0.02318840579710145,0.0,-0.0569422895449236,0.9991178323881538,0.18147448015122872,5.0,0.0,0.0,0,0.036058445,0.25366285114847126,0.29120879120879123,0.0,0.00036489691662105453,0.011000003801658664,,VIN12_NF_ALT
81.0,7987,28.063147,0.15955006,22.6,28.0,28.200000762939453,0.005685394,0.20000076293945312,0.19495277298965716,0.00037561036684612495,28.077103,28.070637,25.819897,20.8,0,0.0,4,672.6191,0.0001076684627270446,28.066666,84.47000122070312,0.06698624,0.04082143751565239,0.0,-0.06957599350502254,0.9988731688994616,0.36058595217227996,5.0,0.0,0.0,0,0.032374866,0.20922946535830647,0.2167689161554192,0.0,0.0005462490895848507,5.246603237060457,,VIN12_NF_ALT
82.0,8362,28.093899,0.13620153,22.6,28.0,28.200000762939453,0.004848082,0.20000076293945312,0.13581262210324194,0.00011958861516383641,28.074715,28.093609,25.91453,22.6,0,0.0,2,672.69916,6.622802662010796e-05,28.02,59.189998626708984,0.09549014,0.025953833273531873,0.0,-0.12467625727539529,0.999282468309017,0.17220760583592443,5.0,0.0,0.0,0,0.06788609,0.1150945433586712,0.2939189189189189,0.0,0.00017064846416382253,0.00699999826215203,,VIN12_NF_ALT
83.0,6452,28.085398,0.10743483,26.39,28.0,28.200000762939453,0.0038252915,0.20000076293945312,0.06766212773525185,0.0,28.079746,28.084694,25.646715,,0,0.0,0,673.2413,0.00012058997066375923,,268.4700012207031,0.08549165,0.011934283942963423,,,0.999845009299442,0.0,,0.0,0.0,0,0.02210734,0.2025608651504171,0.3464788732394366,0.0,0.0,0.0,,VIN12_NF_ALT
