day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,vsi_rpm_slope,vsi_ceiling,vsi_onset_rpm,vsi_resid_mean,vsi_resid_negfrac,crank_recovery_t,crank_recovery_slope,reg_duty_frac,cranks_per_ehr,crank_dur_mean,ged1_frac,ged3_frac,ged_churn,idle_vsi_var,idle_vsi_acf1,idle_vsi_zcr,sag_highload_frac,sag_idle_frac,uv_dose_day,dtf,vin_label
0.0,143,28.182798,0.16389377,26.39,28.020000076293947,28.200000762939453,0.005815383,0.1800006866455064,0.23439530143281936,0.0,28.168453,,24.578287,,0,0.0,0,1018.56055,3.066926610091169e-05,28.2,591.8300170898438,0.14363688,0.013986013986013986,,,0.993006993006993,0.0,,0.0,0.0,0,0.045023013,0.11499032168481142,0.12048192771084337,,0.0,0.0,,VIN5_NF_ALT
1.0,1018,28.207092,0.3106952,20.2,28.200000762939453,28.389999389648438,0.01101479,0.18999862670898438,0.4683465677490375,0.0009823182711198428,28.213696,28.219,24.724276,20.2,0,0.0,2,740.2777,3.4784674601433764e-06,28.249258,488.0,0.21141507,0.005893909626719057,0.0024999999441206455,-0.005526647568858102,0.9950884086444007,1.4145383104125735,5.0,0.0,0.0,0,0.04537097,0.1219041557242922,0.17403314917127072,0.0,0.001081081081081081,2.834799431009963,,VIN5_NF_ALT
14.0,514,28.230488,0.160661,25.2,28.200000762939453,28.389999389648438,0.005691046,0.18999862670898438,0.5539150381136282,0.0,28.229162,,24.775,,0,0.0,0,625.0918,5.5719158409181334e-05,,547.8300170898438,0.23048683,0.0038910505836575876,,,0.9980544747081712,0.0,,0.0,0.0,0,0.032035675,0.13486277951738715,0.23155216284987276,0.0,0.0,0.0,,VIN5_NF_ALT
15.0,2367,28.211151,0.2517591,23.0,28.0,28.389999389648438,0.0089241,0.3899993896484375,0.8651365390224943,0.0004224757076468103,27.952696,28.066227,24.97936,13.19,0,0.0,1,681.7083,0.0006167917448785996,,403.510009765625,0.21419543,0.04224757076468103,0.02750000008381903,0.12077348000018753,0.9932403886776511,0.3041825095057034,5.0,0.0,0.0,0,0.2903653,0.9001669178589945,0.014285714285714285,0.0,0.0008920606601248885,6.6890000000130385,,VIN5_NF_ALT
16.0,2,28.39,0.0,28.39,28.389999389648438,28.389999389648438,0.0,0.0,,0.0,28.39,,25.349733,,0,0.0,0,608.79,,,596.7899780273438,0.3899994,0.0,,,1.0,0.0,,0.0,0.0,0,0.0,,,,0.0,0.0,,VIN5_NF_ALT
17.0,10,27.559,1.703829,22.8,24.779999923706054,28.304500007629393,0.061824776,3.524500083923339,0.9404479886553263,0.1,28.098751,,24.942997,17.8,0,0.0,1,576.359,,,411.8299865722656,0.059000395,0.2,0.0,0.008917699723971818,0.9,72.0,5.0,0.0,0.0,0,0.13629784,,,,0.1111111111111111,7.963205062794685,,VIN5_NF_ALT
43.0,578,27.984049,0.317041,21.0,27.799999237060547,28.200000762939453,0.011329347,0.40000152587890625,0.2498283739067142,0.0017301038062283738,27.996147,,24.451061,21.0,0,0.0,1,602.6437,-0.00035173325893102296,,577.5900268554688,-0.0052249013,0.06228373702422145,0.0,0.31238585886167664,0.9948096885813149,1.245674740484429,5.0,0.0,0.0,0,0.01588795,0.07790463715788803,0.07478260869565218,,0.0017331022530329288,0.0,,VIN5_NF_ALT
44.0,24,28.200003,0.0,28.2,28.200000762939453,28.200000762939453,0.0,0.0,-0.0,0.0,28.2,,,,0,0.0,0,765.36005,0.0,,587.8300170898438,0.20000076,0.0,,,1.0,0.0,,0.0,0.0,0,0.0,,,,0.0,0.0,,VIN5_NF_ALT
47.0,196,28.080614,0.10442376,27.8,28.0,28.200000762939453,0.0037187135,0.20000076293945312,0.07916035655374556,0.0,28.058823,28.09,24.813332,,0,0.0,0,1034.8717,4.958528753059832e-05,28.128572,578.5499877929688,0.07959214,0.02040816326530612,,,1.0,0.0,,0.0,0.0,0,0.010980352,0.44256756756756754,0.24242424242424243,0.0,0.0,0.0,,VIN5_NF_ALT
48.0,46,28.2,0.0,28.2,28.200000762939453,28.200000762939453,0.0,0.0,-0.0,0.0,28.2,,,,0,0.0,0,749.0226,0.0,28.2,568.3200073242188,0.20000076,0.0,,,1.0,0.0,,0.0,0.0,0,0.0,,0.0,,0.0,0.0,,VIN5_NF_ALT
49.0,937,27.967108,0.40912473,19.8,27.799999237060547,28.200000762939453,0.014628782,0.40000152587890625,0.3821765023697067,0.0021344717182497333,27.924646,27.977499,24.573183,19.8,0,0.0,2,662.78876,-2.279324744239121e-05,,490.8699951171875,-0.019658498,0.1152614727854856,0.003000000026077032,0.06075913612064557,0.9925293489861259,1.536819637139808,5.0,0.0,0.0,0,0.24205258,0.1354155930512247,0.1893491124260355,0.0,0.00390625,2.9800505827938206,,VIN5_NF_ALT
50.0,6241,28.05867,0.25622645,22.0,28.0,28.200000762939453,0.009131811,0.20000076293945312,0.23166551958118414,0.0004806921967633392,28.082212,28.098082,26.064886,22.0,0,0.0,4,706.3504,0.00032298318553789776,,122.70999908447266,0.0642913,0.04042348411934552,0.0,-0.031683217152332126,0.991027078993751,0.4614645088928056,5.0,0.0,0.0,0,0.021185603,0.3515543812049555,0.26778242677824265,0.0,0.0016260162601626016,4.011050006991997,,VIN5_NF_ALT
51.0,4465,28.064556,0.2822666,23.8,28.0,28.200000762939453,0.01005776,0.20000076293945312,0.22863841506724653,0.00022396416573348266,28.053247,28.116331,25.510183,23.8,0,0.0,0,753.45483,0.0005379281324869484,,418.8800048828125,0.06844207,0.03699551569506727,0.0,-0.006083604854692003,0.9858902575587906,0.0,5.0,0.0,0.0,0,0.0413295,0.16540984824654478,0.3006535947712418,0.0,0.001072961373390558,0.0030000114701689284,,VIN5_NF_ALT
52.0,6322,28.03424,0.3307623,21.6,27.799999237060547,28.200000762939453,0.011798511,0.40000152587890625,0.3594887684108524,0.0007908889591901297,28.06504,28.08904,25.87031,21.6,0,0.0,7,707.65063,0.00038005633896278393,,115.51000213623047,0.044885356,0.06437291897891231,0.0,-0.021464412321709703,0.9808604871875989,0.7972160708636508,5.0,0.0,0.0,0,0.048849974,0.20072753148274514,0.26229508196721313,0.0,0.002738225629791895,0.34479998610429474,,VIN5_NF_ALT
53.0,4531,28.043383,0.35384548,22.2,27.799999237060547,28.200000762939453,0.012617788,0.40000152587890625,0.3732578034300372,0.0006621054954756124,28.09281,28.121319,25.99883,19.8,0,0.0,6,719.6858,0.000581196972038395,28.0,339.8299865722656,0.05092294,0.0661504424778761,0.0,-0.006707545592060412,0.9759435003310527,0.953431913484882,5.0,0.0,0.0,0,0.04084349,0.17669291811724208,0.23308270676691728,0.0,0.002617801047120419,0.10599994627386344,,VIN5_NF_ALT
54.0,2303,27.999914,0.38932446,24.39,27.799999237060547,28.200000762939453,0.013904488,0.40000152587890625,0.46089018088583755,0.0,28.078955,28.121702,25.66887,,0,0.0,0,703.95355,0.0005524118866386672,,431.510009765625,0.005586301,0.08888888888888889,,,0.9752496743378203,0.0,,0.0,0.0,0,0.17148219,-0.019939216501888,0.2235294117647059,0.0,0.0,0.0,,VIN5_NF_ALT
60.0,53,28.196226,0.027472218,28.0,28.200000762939453,28.200000762939453,0.00097432255,0.0,-0.0,0.0,28.192858,,,,0,0.0,0,894.1617,0.0,28.2,593.5900268554688,0.19245356,0.0,,,1.0,0.0,,0.0,0.0,0,0.0014285982,-0.03846153846153849,0.07407407407407407,,0.0,0.0,,VIN5_NF_ALT
61.0,58,28.193104,0.052522775,27.8,28.200000762939453,28.200000762939453,0.0018629653,0.0,0.08709952319177525,0.0,28.191668,,,,0,0.0,0,719.91016,6.764512491630714e-05,,567.6699829101562,0.19310418,0.017241379310344827,,,1.0,0.0,,0.0,0.0,0,0.0033333723,-0.021739130434782587,0.0425531914893617,,0.0,0.0,,VIN5_NF_ALT
