day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
4,14,28.185715,0.05345245,28.0,28.130000495910643,28.200000762939453,0.0018964376,0.07000026702881001,-0.0,0.0,28.183334,,,,0,0.0,0,707.90216,468.0,VIN10_F_ALT
10,114,28.042107,0.10799479,27.8,27.799999237060547,28.200000762939453,0.0038511653,0.40000152587890625,0.23081198935229233,0.0,28.015095,,,,0,0.0,0,1127.5615,462.0,VIN10_F_ALT
11,375,28.187466,0.41024345,20.6,28.200000762939453,28.389999389648438,0.014554109,0.18999862670898438,0.2975780839712644,0.0026666666666666666,28.204958,28.2,24.2,20.6,0,0.0,1,1003.0057,461.0,VIN10_F_ALT
12,4068,28.204378,0.08491287,25.0,28.200000762939453,28.200000762939453,0.003010627,0.0,0.1884729262319238,0.0,28.201897,28.201458,24.914793,,0,0.0,0,1122.5464,460.0,VIN10_F_ALT
13,78,28.181923,0.06552616,28.0,28.0,28.200000762939453,0.0023251132,0.20000076293945312,0.06859321793659609,0.0,28.181923,,24.543827,,0,0.0,0,611.7197,459.0,VIN10_F_ALT
14,340,28.22453,0.067312606,28.0,28.200000762939453,28.389999389648438,0.0023848973,0.18999862670898438,0.39632810044529304,0.0,28.223906,,,,0,0.0,0,626.4008,458.0,VIN10_F_ALT
15,1260,28.108562,0.37421227,21.8,28.0,28.200000762939453,0.013313105,0.20000076293945312,0.18641880752497358,0.003968253968253968,28.129982,,24.537043,14.4,0,0.0,4,684.8001,457.0,VIN10_F_ALT
17,37,28.145947,0.09004538,28.0,28.0,28.200000762939453,0.0031992306,0.20000076293945312,-0.0,0.0,28.145947,,,,0,0.0,0,599.8595,455.0,VIN10_F_ALT
19,273,28.150879,0.26910394,25.0,28.0,28.200000762939453,0.0095593445,0.20000076293945312,0.09165620736805635,0.0,28.156992,,23.675999,17.8,0,0.0,1,678.207,453.0,VIN10_F_ALT
20,368,28.23712,0.07820041,28.0,28.200000762939453,28.389999389648438,0.0027694188,0.18999862670898438,0.501905578129037,0.0,28.23527,,,,0,0.0,0,630.78796,452.0,VIN10_F_ALT
21,522,28.199043,0.04016567,28.0,28.200000762939453,28.200000762939453,0.0014243629,0.0,0.09474027188614749,0.0,28.198639,,,,0,0.0,0,610.75964,451.0,VIN10_F_ALT
25,47,28.2,0.0,28.2,28.200000762939453,28.200000762939453,0.0,0.0,-0.0,0.0,28.199999,,,,0,0.0,0,682.47107,447.0,VIN10_F_ALT
26,42,28.2,0.0,28.2,28.200000762939453,28.200000762939453,0.0,0.0,-0.0,0.0,28.2,,,,0,0.0,0,613.58093,446.0,VIN10_F_ALT
27,17,28.164707,0.078590825,28.0,28.0,28.200000762939453,0.002790401,0.20000076293945312,-0.0,0.0,28.1625,,,,0,0.0,0,615.61475,445.0,VIN10_F_ALT
29,63,27.97762,0.32380164,25.6,28.0,28.200000762939453,0.011573595,0.20000076293945312,0.24375895284667495,0.0,27.965345,,,,0,0.0,0,668.96234,443.0,VIN10_F_ALT
30,36,27.95,0.08783134,27.8,27.799999237060547,28.0,0.003142445,0.20000076293945312,0.5623351446188083,0.0,27.954287,,,,0,0.0,0,600.5389,442.0,VIN10_F_ALT
32,94,27.678297,0.2790174,26.0,27.389999389648438,28.0,0.010080728,0.6100006103515625,1.201240624027707,0.0,27.681364,,25.0,,0,0.0,0,645.16284,440.0,VIN10_F_ALT
33,3253,28.127186,0.15479729,25.2,28.0,28.200000762939453,0.0055034757,0.20000076293945312,0.1077026996185523,0.0,28.058384,28.16188,24.836555,20.39,0,0.0,1,989.74445,439.0,VIN10_F_ALT
34,6318,28.182873,0.13980728,22.0,28.0,28.389999389648438,0.004960718,0.3899993896484375,0.2460424106867443,0.00015827793605571383,28.176554,28.18289,25.336964,22.0,0,0.0,1,913.8752,438.0,VIN10_F_ALT
35,4260,28.158962,0.17833607,22.6,28.0,28.200000762939453,0.0063331905,0.20000076293945312,0.2034919443749587,0.00023474178403755868,28.16676,28.19362,24.99,24.0,0,0.0,0,760.8544,437.0,VIN10_F_ALT
36,139,28.173021,0.11548045,27.8,28.0,28.389999389648438,0.004098973,0.3899993896484375,0.3839744458836377,0.0,28.175549,,26.6,,0,0.0,0,603.7162,436.0,VIN10_F_ALT
37,765,28.19306,0.106110714,25.8,28.0,28.200000762939453,0.0037637176,0.20000076293945312,0.17953413079130043,0.0,28.196135,28.1875,25.009796,,0,0.0,0,679.4041,435.0,VIN10_F_ALT
38,480,28.17373,0.15349,25.39,28.0,28.200000762939453,0.005447983,0.20000076293945312,0.04481659108164751,0.0,28.180475,,23.977777,,0,0.0,0,637.83014,434.0,VIN10_F_ALT
39,3172,28.128492,0.11532416,25.0,28.0,28.200000762939453,0.0040999055,0.20000076293945312,0.037603949067716504,0.0,28.134687,28.118248,24.698067,25.39,0,0.0,1,904.8858,433.0,VIN10_F_ALT
40,10556,28.15061,0.10306682,26.39,28.0,28.200000762939453,0.003661264,0.20000076293945312,0.13931170891349068,0.0,28.143904,28.158741,25.75,,0,0.0,0,946.6103,432.0,VIN10_F_ALT
41,10594,28.16235,0.13682766,21.39,28.0,28.200000762939453,0.0048585315,0.20000076293945312,0.12165102029740915,0.0002831791580139702,28.159922,28.16079,24.975998,21.39,0,0.0,5,1036.7284,431.0,VIN10_F_ALT
42,10129,28.162186,0.0871921,26.6,28.0,28.200000762939453,0.0030960701,0.20000076293945312,0.05009267363578697,0.0,28.145502,28.165947,26.095,,0,0.0,0,1058.4376,430.0,VIN10_F_ALT
43,11270,28.167614,0.08263246,27.2,28.0,28.200000762939453,0.0029335981,0.20000076293945312,0.09307072905506962,0.0,28.16066,28.166628,24.96717,25.8,0,0.0,1,1069.8706,429.0,VIN10_F_ALT
44,11042,28.17539,0.09983027,21.2,28.0,28.200000762939453,0.0035431725,0.20000076293945312,0.05062547882203551,9.056330374932077e-05,28.166883,28.176676,24.928371,21.2,0,0.0,1,1025.6595,428.0,VIN10_F_ALT
45,11147,28.171396,0.079826035,26.0,28.0,28.200000762939453,0.0028335846,0.20000076293945312,0.04510744626114222,0.0,28.164127,28.172215,24.685715,,0,0.0,0,1063.1592,427.0,VIN10_F_ALT
46,11024,28.160528,0.10054885,25.2,28.0,28.200000762939453,0.0035705597,0.20000076293945312,0.11092376081393501,0.0,28.154654,28.165842,24.696154,,0,0.0,0,1035.8878,426.0,VIN10_F_ALT
47,11048,28.165163,0.24139489,21.6,28.0,28.200000762939453,0.008570691,0.20000076293945312,0.04951252961688498,0.001448225923244026,28.163721,28.179249,24.756817,21.6,0,0.0,8,1042.157,425.0,VIN10_F_ALT
48,11043,28.173662,0.0941737,23.0,28.0,28.200000762939453,0.0033426147,0.20000076293945312,0.07602375729510563,9.055510278004166e-05,28.174778,28.174732,24.8675,23.0,0,0.0,1,1018.48645,424.0,VIN10_F_ALT
