day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
0.0,725,28.069504,0.26371205,24.2,28.0,28.200000762939453,0.009394966,0.20000076293945312,0.18507197898553263,0.0,28.061478,28.11111,24.695982,16.39,0,0.0,1,701.5261,,VIN10_NF_ALT
1.0,250,27.92948,0.42555454,25.0,27.484499835968016,28.200000762939453,0.015236751,0.715500926971437,0.7457641955422346,0.0,27.88551,,24.511501,24.39,0,0.0,1,760.34564,,VIN10_NF_ALT
3.0,686,28.08978,0.13914505,26.2,28.0,28.200000762939453,0.0049535823,0.20000076293945312,0.0898165629322542,0.0,28.085312,28.200003,,,0,0.0,0,650.78284,,VIN10_NF_ALT
27.0,92,28.147501,0.2036678,26.39,28.0,28.200000762939453,0.0072357333,0.20000076293945312,0.16445236762208015,0.0,28.01625,,24.421888,19.6,0,0.0,1,875.45135,,VIN10_NF_ALT
28.0,262,28.189734,0.12529331,26.39,28.200000762939453,28.200000762939453,0.0044446434,0.0,0.18646792976751908,0.0,28.185776,,24.68936,25.2,0,0.0,1,642.9322,,VIN10_NF_ALT
29.0,7797,28.138464,0.10631504,25.6,28.0,28.200000762939453,0.0037782816,0.20000076293945312,0.051227472072323865,0.0,28.099958,28.135294,24.774797,19.6,0,0.0,1,738.5858,,VIN10_NF_ALT
30.0,8304,28.16483,0.08709334,26.0,28.0,28.200000762939453,0.003092273,0.20000076293945312,0.030377254533959525,0.0,28.110785,28.158344,25.156761,,0,0.0,0,749.4677,,VIN10_NF_ALT
31.0,7952,28.172356,0.105964415,21.8,28.0,28.200000762939453,0.0037612906,0.20000076293945312,0.05712604071777167,0.00012575452716297788,28.183159,28.162457,25.0875,21.8,0,0.0,1,753.67645,,VIN10_NF_ALT
32.0,11200,28.179108,0.07970673,24.2,28.0,28.200000762939453,0.0028285752,0.20000076293945312,0.025396843934552188,0.0,28.140163,28.177595,24.760077,25.0,0,0.0,1,755.7025,,VIN10_NF_ALT
33.0,8913,28.183113,0.09564442,22.39,28.0,28.200000762939453,0.0033936785,0.20000076293945312,0.0783792953386045,0.00011219566924716706,28.12072,28.17479,24.604187,,0,0.0,0,745.60016,,VIN10_NF_ALT
34.0,2648,28.202559,0.055532437,27.39,28.200000762939453,28.200000762939453,0.0019690567,0.0,0.1901205929353564,0.0,28.20676,28.186207,24.800556,,0,0.0,0,730.5274,,VIN10_NF_ALT
42.0,3711,28.158669,0.1499493,22.39,28.0,28.200000762939453,0.005325156,0.20000076293945312,0.15502757059853323,0.00026946914578280785,28.172235,28.155758,24.716967,22.39,0,0.0,1,743.7595,,VIN10_NF_ALT
