day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
0.0,431,27.779999,0.33731428,26.39,27.200000762939453,28.200000762939453,0.012142343,1.0,1.3893893847413423,0.0,27.76934,27.925,24.646723,17.2,0,0.0,1,672.5656,,VIN14_NF_ALT
1.0,629,27.884167,0.387037,23.2,27.679999923706056,28.200000762939453,0.013880171,0.520000839233397,0.9045879195340825,0.001589825119236884,27.89786,,25.175798,23.2,0,0.0,1,656.2587,,VIN14_NF_ALT
3.0,541,28.107523,0.14770924,25.8,28.0,28.200000762939453,0.0052551497,0.20000076293945312,0.11220766247687389,0.0,28.092007,,25.013294,24.8,0,0.0,1,658.5309,,VIN14_NF_ALT
24.0,161,28.199688,0.04876496,28.0,28.200000762939453,28.200000762939453,0.001729273,0.0,0.13839364018261027,0.0,28.204176,,,,0,0.0,0,762.3174,,VIN14_NF_ALT
25.0,252,28.12381,0.15534513,26.2,28.0,28.200000762939453,0.005523616,0.20000076293945312,0.051789288044908954,0.0,28.11169,28.17143,24.946129,,0,0.0,0,703.7907,,VIN14_NF_ALT
26.0,8880,28.14011,0.119944416,22.2,28.0,28.200000762939453,0.0042624003,0.20000076293945312,0.06969199285728378,0.00011261261261261261,28.134663,28.155918,24.886724,21.2,0,0.0,2,828.1097,,VIN14_NF_ALT
27.0,10807,28.135153,0.14256614,26.6,28.0,28.200000762939453,0.005067189,0.20000076293945312,0.22532810312079585,0.0,27.960726,28.144861,25.166874,,0,0.0,0,855.01843,,VIN14_NF_ALT
28.0,7569,28.172735,0.072691076,27.2,28.0,28.200000762939453,0.0025801924,0.20000076293945312,0.04227042451762897,0.0,28.176216,28.172329,25.806982,,0,0.0,0,839.82196,,VIN14_NF_ALT
29.0,6503,28.11669,0.24055761,23.2,27.799999237060547,28.200000762939453,0.008555688,0.40000152587890625,0.32006707725836625,0.00030755036137167463,27.969673,28.127426,25.261475,23.2,0,0.0,1,863.72504,,VIN14_NF_ALT
30.0,8547,28.141365,0.1276772,26.8,28.0,28.200000762939453,0.004536994,0.20000076293945312,0.14233600021942933,0.0,28.086111,28.150053,25.819065,,0,0.0,0,859.6197,,VIN14_NF_ALT
31.0,6685,28.150898,0.21431358,21.8,28.0,28.200000762939453,0.0076130284,0.20000076293945312,0.12282145893115345,0.0010471204188481676,28.109716,28.169338,26.259333,21.8,0,0.0,5,859.89777,,VIN14_NF_ALT
34.0,8,28.2,0.0,28.2,28.200000762939453,28.200000762939453,0.0,0.0,-0.0,0.0,28.2,,,,0,0.0,0,674.9338,,VIN14_NF_ALT
48.0,48,28.166666,0.07532465,28.0,28.0,28.200000762939453,0.0026742478,0.20000076293945312,-0.0,0.0,28.164446,,,,0,0.0,0,645.50916,,VIN14_NF_ALT
49.0,212,28.199575,0.05697176,28.0,28.200000762939453,28.200000762939453,0.0020203055,0.0,0.17566252494791437,0.0,28.200556,,,,0,0.0,0,628.3804,,VIN14_NF_ALT
52.0,2397,28.075008,0.11840858,26.0,28.0,28.200000762939453,0.0042175795,0.20000076293945312,0.13779920291245812,0.0,28.094446,28.069315,,,0,0.0,0,897.3899,,VIN14_NF_ALT
54.0,49,28.179184,0.17859219,27.0,28.200000762939453,28.200000762939453,0.0063377344,0.0,0.26929379607760084,0.0,28.178751,,,,0,0.0,0,627.5792,,VIN14_NF_ALT
64.0,1428,28.182121,0.090241745,27.8,28.0,28.389999389648438,0.003202092,0.3899993896484375,0.24658475565746957,0.0,28.220724,28.172434,,,0,0.0,0,981.3817,,VIN14_NF_ALT
65.0,31,28.218388,0.05710165,28.2,28.200000762939453,28.389999389648438,0.0020235616,0.18999862670898438,0.3179367802622418,0.0,28.219,,,,0,0.0,0,607.7761,,VIN14_NF_ALT
66.0,15,28.352,0.0786669,28.2,28.200000762939453,28.389999389648438,0.002774651,0.18999862670898438,0.5004024235381879,0.0,28.36077,,,,0,0.0,0,603.9513,,VIN14_NF_ALT
70.0,99,28.214546,0.17833264,26.6,28.200000762939453,28.389999389648438,0.006320592,0.18999862670898438,0.4970148215335267,0.0,28.212889,,,,0,0.0,0,618.7478,,VIN14_NF_ALT
71.0,28,28.315357,0.094495334,28.2,28.200000762939453,28.389999389648438,0.0033372468,0.18999862670898438,0.6700089798274271,0.0,28.31963,,,,0,0.0,0,600.2093,,VIN14_NF_ALT
77.0,760,28.105461,0.10686512,27.6,28.0,28.200000762939453,0.0038022904,0.20000076293945312,0.09566688867189285,0.0,28.161015,28.06859,,,0,0.0,0,950.9209,,VIN14_NF_ALT
78.0,265,28.17887,0.06400961,27.8,28.0,28.200000762939453,0.0022715463,0.20000076293945312,0.0248220402102695,0.0,28.17838,,25.8,,0,0.0,0,609.3161,,VIN14_NF_ALT
79.0,163,28.137423,0.12672827,27.0,28.0,28.200000762939453,0.0045039044,0.20000076293945312,0.03736611302979162,0.0,28.13595,,24.2912,,0,0.0,0,619.99695,,VIN14_NF_ALT
80.0,92,28.173914,0.06772557,28.0,28.0,28.200000762939453,0.0024038395,0.20000076293945312,-0.0,0.0,28.173628,,24.6,,0,0.0,0,603.7316,,VIN14_NF_ALT
81.0,234,28.168293,0.07742988,28.0,28.0,28.200000762939453,0.0027488312,0.20000076293945312,0.04921271968375354,0.0,28.168156,,,,0,0.0,0,602.28827,,VIN14_NF_ALT
82.0,573,28.186737,0.049810972,28.0,28.0,28.200000762939453,0.0017671777,0.20000076293945312,-0.0,0.0,28.186525,,23.9,21.8,0,0.0,1,607.25037,,VIN14_NF_ALT
83.0,165,28.19982,0.037309997,28.0,28.200000762939453,28.200000762939453,0.001323058,0.0,0.09087612133300153,0.0,28.199816,,,,0,0.0,0,608.25366,,VIN14_NF_ALT
84.0,528,28.188883,0.055570994,28.0,28.0,28.200000762939453,0.0019713799,0.20000076293945312,0.07048427083336122,0.0,28.18796,,,,0,0.0,0,609.7718,,VIN14_NF_ALT
85.0,463,28.189611,0.046200596,28.0,28.0,28.200000762939453,0.0016389227,0.20000076293945312,0.01541392302842988,0.0,28.189589,,24.44308,,0,0.0,0,601.02856,,VIN14_NF_ALT
86.0,1175,28.122896,0.1031623,27.0,28.0,28.200000762939453,0.0036682675,0.20000076293945312,0.01941867478112355,0.0,28.119745,28.111866,25.263334,,0,0.0,0,930.4078,,VIN14_NF_ALT
87.0,796,28.14411,0.09698807,27.8,28.0,28.200000762939453,0.003446123,0.20000076293945312,0.09996021867776275,0.0,28.132387,28.15814,26.0,,0,0.0,0,832.9796,,VIN14_NF_ALT
88.0,1426,28.184242,0.09704643,25.8,28.0,28.200000762939453,0.0034432868,0.20000076293945312,0.11698069152929597,0.0,28.193226,28.186365,24.59909,19.8,0,0.0,1,686.1361,,VIN14_NF_ALT
89.0,1529,28.107195,0.26751968,21.8,27.799999237060547,28.200000762939453,0.009517836,0.40000152587890625,0.3360728874355524,0.0013080444735120995,28.095661,28.199759,24.547281,21.8,0,0.0,2,715.54333,,VIN14_NF_ALT
90.0,4303,28.115698,0.11089362,26.6,28.0,28.200000762939453,0.003944189,0.20000076293945312,0.09087238840130202,0.0,28.12746,28.099167,26.195,,0,0.0,0,877.54016,,VIN14_NF_ALT
91.0,8341,28.07505,0.11383466,26.6,28.0,28.200000762939453,0.0040546553,0.20000076293945312,0.1533061217930508,0.0,28.112242,28.058022,25.299475,26.39,0,0.0,1,990.52576,,VIN14_NF_ALT
92.0,7374,28.023266,0.17444086,22.2,27.799999237060547,28.200000762939453,0.0062248586,0.40000152587890625,0.2821222766801543,0.0005424464334147003,28.051199,28.011312,25.204552,20.0,0,0.0,6,1007.54865,,VIN14_NF_ALT
93.0,11106,28.070518,0.13363044,22.0,27.799999237060547,28.200000762939453,0.004760526,0.40000152587890625,0.214433687460833,9.004141905276428e-05,28.121822,28.081182,24.992455,22.0,0,0.0,1,953.1239,,VIN14_NF_ALT
94.0,7010,28.07926,0.13709001,23.0,28.0,28.200000762939453,0.004882252,0.20000076293945312,0.19515969509530504,0.0001426533523537803,28.106508,28.096575,25.3108,23.0,0,0.0,1,935.4943,,VIN14_NF_ALT
95.0,7711,28.061989,0.12995552,24.8,28.0,28.200000762939453,0.004631016,0.20000076293945312,0.20264560233295334,0.0,28.088661,28.052532,26.355999,,0,0.0,0,923.5602,,VIN14_NF_ALT
96.0,10629,28.080097,0.122481555,25.0,28.0,28.200000762939453,0.0043618637,0.20000076293945312,0.1592747221365983,0.0,28.093355,28.099571,24.617273,20.2,0,0.0,1,1047.3756,,VIN14_NF_ALT
97.0,7142,28.044357,0.120045386,24.6,27.799999237060547,28.200000762939453,0.004280554,0.40000152587890625,0.20921256362743978,0.0,28.060535,28.036856,25.596998,,0,0.0,0,996.9201,,VIN14_NF_ALT
98.0,10759,28.076038,0.12158512,25.2,27.799999237060547,28.200000762939453,0.0043305657,0.40000152587890625,0.22055272969631046,0.0,28.093086,28.089096,26.0,,0,0.0,0,1047.3668,,VIN14_NF_ALT
99.0,9029,28.07243,0.13859057,23.39,27.799999237060547,28.200000762939453,0.0049368925,0.40000152587890625,0.2978726267192376,0.00011075423634954037,28.092407,28.111437,27.39,,0,0.0,0,971.7119,,VIN14_NF_ALT
100.0,7670,28.056297,0.13122068,21.6,28.0,28.200000762939453,0.0046770493,0.20000076293945312,0.1586769072692835,0.0001303780964797914,28.12371,28.038013,24.82257,20.6,0,0.0,2,963.42303,,VIN14_NF_ALT
101.0,11038,28.051386,0.11975374,25.8,27.799999237060547,28.200000762939453,0.0042690844,0.40000152587890625,0.25826778855476223,0.0,28.09493,28.046942,24.701508,16.39,0,0.0,1,905.53894,,VIN14_NF_ALT
102.0,7681,28.065144,0.15238021,22.2,28.0,28.200000762939453,0.0054295184,0.20000076293945312,0.12545886516829144,0.00039057414399166774,28.099295,28.02277,,22.2,0,0.0,2,889.7728,,VIN14_NF_ALT
103.0,519,28.009634,0.08952743,26.8,28.0,28.200000762939453,0.0031963084,0.20000076293945312,0.1709120095933064,0.0,28.008333,28.009779,24.4425,,0,0.0,0,883.16,,VIN14_NF_ALT
110.0,47,28.029575,0.36626798,25.8,27.799999237060547,28.200000762939453,0.013067197,0.40000152587890625,0.3795539988176528,0.0,27.983515,,24.02,,0,0.0,0,776.00214,,VIN14_NF_ALT
121.0,61,27.845575,0.7526567,24.8,25.799999237060547,28.200000762939453,0.027029669,2.4000015258789062,0.7426005303006191,0.0,27.845575,,23.827272,,0,0.0,0,599.74054,,VIN14_NF_ALT
122.0,472,28.026693,0.093341775,27.8,27.909999656677247,28.200000762939453,0.0033304598,0.2900011062622063,0.20100301090279254,0.0,28.02635,,,,0,0.0,0,609.80225,,VIN14_NF_ALT
129.0,69,28.09855,0.11179429,27.8,28.0,28.200000762939453,0.0039786496,0.20000076293945312,0.13119781096951133,0.0,28.073078,,25.6,25.6,0,0.0,1,875.88306,,VIN14_NF_ALT
130.0,41,28.141464,0.2246952,26.8,28.0,28.200000762939453,0.007984489,0.20000076293945312,0.11466528220290656,0.0,28.135136,,23.9,,0,0.0,0,781.11316,,VIN14_NF_ALT
132.0,36,28.166666,0.07559318,28.0,28.0,28.200000762939453,0.0026837816,0.20000076293945312,-0.0,0.0,28.147367,,,,0,0.0,0,1101.0094,,VIN14_NF_ALT
136.0,41,27.99,1.0598115,21.39,28.0,28.200000762939453,0.037863933,0.20000076293945312,-0.0,0.024390243902439025,28.133333,,,21.39,0,0.0,1,1131.4022,,VIN14_NF_ALT
138.0,3449,28.057407,0.10010651,27.6,28.0,28.200000762939453,0.0035679173,0.20000076293945312,0.10616924798869326,0.0,28.045961,28.050104,26.196665,,0,0.0,0,1094.9373,,VIN14_NF_ALT
139.0,9486,28.082079,0.12361376,23.2,28.0,28.200000762939453,0.0044018733,0.20000076293945312,0.11044880485046467,0.00010541851149061775,28.109158,28.074757,25.87125,23.2,0,0.0,2,1074.8201,,VIN14_NF_ALT
140.0,7381,28.110586,0.12556824,22.6,28.0,28.200000762939453,0.004466938,0.20000076293945312,0.09252682341391938,0.00013548299688389108,28.140305,28.094105,,22.6,0,0.0,1,959.9458,,VIN14_NF_ALT
141.0,8521,28.088646,0.11785885,24.39,28.0,28.200000762939453,0.0041959607,0.20000076293945312,0.09860647299737016,0.0,28.113037,28.070017,25.099998,,0,0.0,0,931.41595,,VIN14_NF_ALT
142.0,8542,28.09939,0.107795745,26.8,28.0,28.200000762939453,0.0038362308,0.20000076293945312,0.09150583685103174,0.0,28.12658,28.08573,26.118,,0,0.0,0,931.9022,,VIN14_NF_ALT
143.0,7542,28.069664,0.12835582,23.0,28.0,28.200000762939453,0.0045727594,0.20000076293945312,0.13668959390983076,0.00013259082471492973,28.113054,28.085684,24.871212,18.39,0,0.0,3,981.0615,,VIN14_NF_ALT
144.0,5203,28.102365,0.105446965,27.8,28.0,28.200000762939453,0.003752245,0.20000076293945312,0.07379247716780984,0.0,28.124966,28.068872,24.728485,,0,0.0,0,960.0523,,VIN14_NF_ALT
145.0,9537,28.086079,0.121954225,22.6,28.0,28.200000762939453,0.0043421593,0.20000076293945312,0.10175398050805701,0.00010485477613505295,28.118809,28.07393,25.375656,22.6,0,0.0,1,937.4252,,VIN14_NF_ALT
146.0,5786,28.055859,0.13377889,23.39,27.799999237060547,28.200000762939453,0.004768305,0.40000152587890625,0.3003218478577191,0.00017283097131005876,28.165375,27.988598,26.8,23.39,0,0.0,1,990.26685,,VIN14_NF_ALT
147.0,8892,28.134155,0.09692666,27.6,28.0,28.200000762939453,0.0034451596,0.20000076293945312,0.04462782607505208,0.0,28.160927,28.083344,,,0,0.0,0,926.4759,,VIN14_NF_ALT
148.0,5858,28.100906,0.11621381,24.8,28.0,28.200000762939453,0.0041355896,0.20000076293945312,0.10380551832818173,0.0,28.136051,28.125088,26.6,,0,0.0,0,982.819,,VIN14_NF_ALT
149.0,8134,28.074036,0.114129625,27.6,28.0,28.200000762939453,0.0040653087,0.20000076293945312,0.18697309652508515,0.0,28.1225,28.077057,24.864864,,0,0.0,0,986.3505,,VIN14_NF_ALT
150.0,7717,28.109858,0.112834625,26.2,28.0,28.200000762939453,0.004014059,0.20000076293945312,0.11927045316304274,0.0,28.132568,28.132807,25.683249,,0,0.0,0,1023.852,,VIN14_NF_ALT
151.0,7676,28.095955,0.108360335,26.0,28.0,28.200000762939453,0.003856795,0.20000076293945312,0.0812440375469418,0.0,28.144033,28.08496,26.295,,0,0.0,0,997.0424,,VIN14_NF_ALT
152.0,7217,28.084908,0.11617702,26.6,28.0,28.200000762939453,0.0041366355,0.20000076293945312,0.17856761935310606,0.0,28.138746,28.097166,26.126366,,0,0.0,0,986.0938,,VIN14_NF_ALT
