day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
5.0,906,27.79277,0.8546618,22.0,25.389999389648438,28.200000762939453,0.030751228,2.8100013732910156,0.6423889114789859,0.0033112582781456954,27.705276,28.2,24.903526,22.0,0,0.0,1,702.5932,,VIN11_NF_ALT
13.0,451,28.104214,0.10606114,27.8,28.0,28.200000762939453,0.0037738518,0.20000076293945312,0.08005386552641452,0.0,28.115528,,24.39,,0,0.0,0,663.9262,,VIN11_NF_ALT
20.0,93,28.167744,0.07395869,28.0,28.0,28.200000762939453,0.002625652,0.20000076293945312,-0.0,0.0,28.15821,,,,0,0.0,0,657.7484,,VIN11_NF_ALT
21.0,434,28.047464,0.1484504,26.0,28.0,28.200000762939453,0.005292828,0.20000076293945312,0.1826811527487151,0.0,28.031784,28.01818,24.670418,24.6,0,0.0,1,707.1039,,VIN11_NF_ALT
22.0,1401,28.050535,0.09266757,27.8,28.0,28.200000762939453,0.0033035937,0.20000076293945312,0.06871243831809795,0.0,28.12623,28.039999,24.564327,18.39,0,0.0,1,605.4292,,VIN11_NF_ALT
23.0,11681,28.068998,0.14250097,20.0,28.0,28.200000762939453,0.00507681,0.20000076293945312,0.1772866714381913,8.56091088091773e-05,27.993975,28.076138,25.227812,20.0,0,0.0,1,651.72034,,VIN11_NF_ALT
24.0,8382,28.034628,0.1310661,23.0,27.799999237060547,28.200000762939453,0.0046751504,0.40000152587890625,0.29555921799226653,0.00011930326890956812,28.00345,28.016323,25.347857,23.0,0,0.0,1,690.08344,,VIN11_NF_ALT
25.0,6415,28.033478,0.18304773,23.0,27.799999237060547,28.200000762939453,0.006529612,0.40000152587890625,0.30229186665911856,0.0001558846453624318,28.010857,28.030436,25.443,23.0,0,0.0,1,672.2158,,VIN11_NF_ALT
26.0,9736,28.050367,0.1425135,20.39,28.0,28.200000762939453,0.0050806287,0.20000076293945312,0.15910695608489142,0.00020542317173377156,28.020563,28.075808,25.19889,20.39,0,0.0,2,685.4431,,VIN11_NF_ALT
27.0,6811,28.107239,0.10281908,27.6,28.0,28.200000762939453,0.0036580996,0.20000076293945312,0.04483165996520713,0.0,28.110167,28.112389,25.422812,,0,0.0,0,706.4311,,VIN11_NF_ALT
