day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
13,4653,28.024715,0.11751049,24.6,27.799999237060547,28.200000762939453,0.004193102,0.40000152587890625,0.29409743463703564,0.0,28.067747,28.001247,25.0548,,0,0.0,0,814.332,648.0,VIN5_F_ALT
14,2334,28.004456,0.10914824,25.8,27.799999237060547,28.200000762939453,0.0038975312,0.40000152587890625,0.3290484750823337,0.0,28.015667,27.986235,24.745453,,0,0.0,0,843.5831,647.0,VIN5_F_ALT
15,872,28.07248,0.24183458,21.8,28.0,28.200000762939453,0.00861465,0.20000076293945312,0.08161764027600726,0.0011467889908256881,28.066793,28.152727,25.0475,21.8,0,0.0,1,763.111,646.0,VIN5_F_ALT
16,1462,27.990253,0.15056756,25.39,27.799999237060547,28.200000762939453,0.005379285,0.40000152587890625,0.4815072953832514,0.0,27.996044,27.977777,24.533466,,0,0.0,0,708.05927,645.0,VIN5_F_ALT
17,710,28.056337,0.096090935,27.8,28.0,28.200000762939453,0.003424928,0.20000076293945312,0.0740225961475812,0.0,28.063637,,25.2,,0,0.0,0,731.10846,644.0,VIN5_F_ALT
18,69,28.136232,0.09388861,28.0,28.0,28.200000762939453,0.003336929,0.20000076293945312,-0.0,0.0,28.135296,,,,0,0.0,0,615.54944,643.0,VIN5_F_ALT
19,2384,27.993624,0.08972191,26.0,27.799999237060547,28.200000762939453,0.0032050838,0.40000152587890625,0.31620488876174735,0.0,28.022776,27.989437,25.235455,,0,0.0,0,866.95966,642.0,VIN5_F_ALT
20,4912,28.042465,0.12473926,24.6,28.0,28.200000762939453,0.004448227,0.20000076293945312,0.13255805027858125,0.0,28.04459,28.017752,24.980806,17.8,0,0.0,2,929.1218,641.0,VIN5_F_ALT
21,3996,28.015415,0.09795229,26.2,27.799999237060547,28.200000762939453,0.0034963712,0.40000152587890625,0.21756091254425045,0.0,28.017424,28.003826,24.481627,,0,0.0,0,908.70325,640.0,VIN5_F_ALT
22,9164,27.99598,0.13316259,22.0,27.799999237060547,28.200000762939453,0.00475649,0.40000152587890625,0.3383182847047912,0.00021824530772588389,27.970324,28.021385,24.853266,22.0,0,0.0,1,921.68933,639.0,VIN5_F_ALT
23,2166,27.999817,0.07949029,26.0,27.799999237060547,28.200000762939453,0.0028389574,0.40000152587890625,0.2141570392929291,0.0,28.00611,27.997042,25.6,,0,0.0,0,841.6769,638.0,VIN5_F_ALT
24,7812,27.99762,0.08931965,26.0,27.799999237060547,28.200000762939453,0.0031902585,0.40000152587890625,0.32109020198747623,0.0,28.022945,28.00343,26.0,,0,0.0,0,921.04584,637.0,VIN5_F_ALT
25,11356,28.01151,0.13135903,22.2,27.799999237060547,28.200000762939453,0.0046894657,0.40000152587890625,0.24095984487141633,8.805917576611483e-05,27.985783,28.039917,24.892008,22.2,0,0.0,1,939.1321,636.0,VIN5_F_ALT
26,4912,28.039738,0.10109971,26.0,28.0,28.200000762939453,0.0036055867,0.20000076293945312,0.11734728535023925,0.0,28.029373,28.050266,24.911148,,0,0.0,0,869.2367,635.0,VIN5_F_ALT
27,12837,27.994936,0.091668986,24.39,27.799999237060547,28.200000762939453,0.0032744845,0.40000152587890625,0.3133909944797597,0.0,27.995659,28.010561,24.786299,20.6,0,0.0,2,979.04315,634.0,VIN5_F_ALT
28,13021,28.011932,0.08462369,27.39,27.799999237060547,28.200000762939453,0.0030209871,0.40000152587890625,0.2306696311770871,0.0,28.014946,28.021349,24.639393,,0,0.0,0,939.91345,633.0,VIN5_F_ALT
29,12319,28.012045,0.11409713,21.39,27.799999237060547,28.200000762939453,0.0040731453,0.40000152587890625,0.2158015009213996,0.00016235084016559786,28.031397,28.009945,25.8975,21.39,0,0.0,2,929.3491,632.0,VIN5_F_ALT
30,8732,28.013855,0.11979082,21.2,28.0,28.200000762939453,0.0042761276,0.20000076293945312,0.18503367602853252,0.00011452130096197893,28.033594,28.0029,25.00735,21.2,0,0.0,1,918.4925,631.0,VIN5_F_ALT
31,7337,28.020027,0.18383054,21.0,27.799999237060547,28.200000762939453,0.006560684,0.40000152587890625,0.2641786035157622,0.0004088864658579801,27.986586,28.05853,24.836945,20.6,0,0.0,4,901.4577,630.0,VIN5_F_ALT
32,5414,28.00757,0.09747821,26.0,27.799999237060547,28.200000762939453,0.0034804237,0.40000152587890625,0.2849721515888717,0.0,28.03104,28.001099,25.044518,,0,0.0,0,989.4853,629.0,VIN5_F_ALT
33,5593,27.99588,0.116912,24.2,27.799999237060547,28.200000762939453,0.004176043,0.40000152587890625,0.3240740076527066,0.0,27.96663,28.030327,24.898632,,0,0.0,0,933.73126,628.0,VIN5_F_ALT
34,5074,27.99148,0.12641329,21.39,27.799999237060547,28.0,0.0045161345,0.20000076293945312,0.26239177524369117,0.00019708316909735908,27.969196,27.99833,24.837545,21.39,0,0.0,1,968.8467,627.0,VIN5_F_ALT
35,6720,28.011219,0.09374446,26.2,27.799999237060547,28.200000762939453,0.0033466753,0.40000152587890625,0.26632991853131865,0.0,28.001287,28.029232,24.873035,20.39,0,0.0,2,936.34454,626.0,VIN5_F_ALT
36,9549,28.003265,0.12971349,22.0,27.799999237060547,28.200000762939453,0.0046320846,0.40000152587890625,0.2731471280160132,0.00020944601528955913,28.001501,28.02854,24.92276,22.0,0,0.0,2,889.854,625.0,VIN5_F_ALT
37,10350,28.013927,0.17118455,20.39,28.0,28.200000762939453,0.0061106947,0.20000076293945312,0.20393237016143775,0.0003864734299516908,27.995787,28.028791,24.837938,20.39,0,0.0,3,948.8371,624.0,VIN5_F_ALT
38,8284,27.994349,0.121317215,21.8,27.799999237060547,28.200000762939453,0.0043336325,0.40000152587890625,0.3533981249088883,0.00012071463061323032,28.00545,27.981373,25.161018,18.39,0,0.0,3,942.3641,623.0,VIN5_F_ALT
39,11846,27.995897,0.09184626,25.2,27.799999237060547,28.200000762939453,0.0032807041,0.40000152587890625,0.3383031319986862,0.0,28.001188,28.012571,24.459,19.39,0,0.0,0,923.60046,622.0,VIN5_F_ALT
40,9653,27.982658,0.09441573,27.0,27.799999237060547,28.200000762939453,0.0033740802,0.40000152587890625,0.43857550112121757,0.0,27.99962,27.99228,24.845,22.39,0,0.0,1,926.1873,621.0,VIN5_F_ALT
41,10900,27.989704,0.09613963,24.2,27.799999237060547,28.200000762939453,0.0034348213,0.40000152587890625,0.37920800809593813,0.0,27.98968,27.96987,24.875,,0,0.0,0,878.15027,620.0,VIN5_F_ALT
42,7421,27.972778,0.14632285,21.2,27.799999237060547,28.0,0.0052309013,0.20000076293945312,0.4378212748475613,0.00013475272874275703,27.956165,27.981636,24.692104,21.2,0,0.0,1,949.96497,619.0,VIN5_F_ALT
43,7764,27.984077,0.11932229,21.8,27.799999237060547,28.200000762939453,0.004263935,0.40000152587890625,0.3980056378826632,0.00012879958784131891,27.97262,27.998621,25.209482,15.8,0,0.0,2,912.5101,618.0,VIN5_F_ALT
44,9427,27.9627,0.10523174,24.8,27.799999237060547,28.0,0.0037632897,0.20000076293945312,0.5061333431611967,0.0,27.947226,27.955498,24.737743,20.8,0,0.0,2,983.13464,617.0,VIN5_F_ALT
45,9755,27.953476,0.15162794,21.39,27.799999237060547,28.0,0.0054242965,0.20000076293945312,0.552944109113066,0.00020502306509482317,27.939322,27.961111,24.772877,21.39,0,0.0,2,958.68756,616.0,VIN5_F_ALT
46,8514,27.967884,0.123416506,20.8,27.799999237060547,28.0,0.004412794,0.20000076293945312,0.4675261544518225,0.00011745360582569885,27.962742,27.95745,24.767033,20.8,0,0.0,3,1000.99146,615.0,VIN5_F_ALT
47,6820,27.972399,0.108377025,24.2,27.799999237060547,28.0,0.0038744272,0.20000076293945312,0.4537784632142224,0.0,27.96581,27.99324,24.83325,,0,0.0,0,994.61816,614.0,VIN5_F_ALT
48,1936,27.978714,0.09760701,26.2,27.799999237060547,28.0,0.0034886168,0.20000076293945312,0.4075278082213396,0.0,27.990433,27.974728,24.713081,,0,0.0,0,1063.6616,613.0,VIN5_F_ALT
49,2623,27.921383,0.14351062,23.39,27.799999237060547,28.0,0.005139811,0.20000076293945312,0.6997918225540749,0.0003812428516965307,27.934513,27.914753,24.581991,,0,0.0,0,858.60693,612.0,VIN5_F_ALT
50,11283,27.987734,0.094422914,26.39,27.799999237060547,28.200000762939453,0.0033737249,0.40000152587890625,0.4102328577799692,0.0,28.024254,27.977219,26.066666,,0,0.0,0,927.1584,611.0,VIN5_F_ALT
51,12565,27.9731,0.09839525,22.0,27.799999237060547,28.0,0.0035174952,0.20000076293945312,0.4397187388282454,7.958615200955034e-05,27.965227,27.98498,24.959053,22.0,0,0.0,2,958.39856,610.0,VIN5_F_ALT
52,10148,27.989555,0.07817599,27.0,27.799999237060547,28.200000762939453,0.0027930415,0.40000152587890625,0.33225986265573626,0.0,27.990253,28.005129,21.295,16.39,0,0.0,1,961.1397,609.0,VIN5_F_ALT
53,8388,27.993584,0.10585532,22.0,27.799999237060547,28.200000762939453,0.003781414,0.40000152587890625,0.31487979244982056,0.00011921793037672866,28.01013,27.986559,25.025,22.0,0,0.0,1,947.73596,608.0,VIN5_F_ALT
54,3023,27.968107,0.10656416,26.2,27.799999237060547,28.200000762939453,0.0038102027,0.40000152587890625,0.5207374484722807,0.0,28.026747,27.948915,25.8,,0,0.0,0,949.8957,607.0,VIN5_F_ALT
55,8434,27.962317,0.10491777,25.6,27.799999237060547,28.0,0.003752113,0.20000076293945312,0.5346013857427032,0.0,27.95836,27.991169,24.829268,,0,0.0,0,987.89496,606.0,VIN5_F_ALT
56,8700,27.945627,0.17000626,21.8,27.799999237060547,28.0,0.0060834656,0.20000076293945312,0.6085363248347834,0.0004597701149425287,27.952456,27.947792,24.696905,18.6,0,0.0,9,931.04517,605.0,VIN5_F_ALT
57,7351,27.9726,0.08517487,26.2,27.799999237060547,28.0,0.0030449394,0.20000076293945312,0.4491471577062308,0.0,27.968729,27.967585,25.191616,17.6,0,0.0,2,984.8032,604.0,VIN5_F_ALT
58,1874,27.96094,0.10255905,27.2,27.799999237060547,28.0,0.0036679402,0.20000076293945312,0.5646337603250652,0.0,27.966751,27.943102,25.9,,0,0.0,0,827.3322,603.0,VIN5_F_ALT
59,10205,27.966778,0.13499896,22.8,27.799999237060547,28.0,0.004827119,0.20000076293945312,0.4870583193314366,0.0002939735423811857,27.96905,27.964922,24.813501,15.6,0,0.0,5,975.38763,602.0,VIN5_F_ALT
60,5627,27.985172,0.11116125,22.8,27.799999237060547,28.0,0.003972148,0.20000076293945312,0.3148897461320441,0.00017771459036786921,27.969341,27.995663,24.712976,22.8,0,0.0,1,958.1741,601.0,VIN5_F_ALT
61,6217,27.97436,0.0971977,25.39,27.799999237060547,28.0,0.003474528,0.20000076293945312,0.44114489201776613,0.0,27.960783,27.998598,25.24824,,0,0.0,0,1013.1529,600.0,VIN5_F_ALT
62,8623,27.980888,0.08039768,26.6,27.799999237060547,28.0,0.0028733069,0.20000076293945312,0.382349103778719,0.0,27.974918,27.996681,25.356405,,0,0.0,0,962.345,599.0,VIN5_F_ALT
63,10908,27.961,0.13673772,21.6,27.799999237060547,28.0,0.0048903013,0.20000076293945312,0.5044085820605704,0.000275027502750275,27.95399,27.95418,24.775404,21.6,0,0.0,3,982.0241,598.0,VIN5_F_ALT
64,11829,27.96965,0.08938662,26.8,27.799999237060547,28.0,0.0031958432,0.20000076293945312,0.4838380967275294,0.0,27.9839,27.970636,25.27894,26.0,0,0.0,1,959.8575,597.0,VIN5_F_ALT
65,5621,27.96449,0.08664624,26.0,27.799999237060547,28.0,0.0030984378,0.20000076293945312,0.48927759945895916,0.0,27.97436,27.968906,24.766438,,0,0.0,0,980.4749,596.0,VIN5_F_ALT
66,10352,27.97467,0.11226694,23.0,27.799999237060547,28.0,0.004013164,0.20000076293945312,0.4413976327387946,0.00019319938176197836,27.974888,27.99127,24.952545,23.39,0,0.0,1,988.2337,595.0,VIN5_F_ALT
67,7418,27.9897,0.07752178,25.8,27.799999237060547,28.0,0.0027696537,0.20000076293945312,0.29270489561690244,0.0,27.992994,27.992487,24.897362,,0,0.0,0,979.4617,594.0,VIN5_F_ALT
68,7133,27.970978,0.0809235,26.39,27.799999237060547,28.0,0.0028931238,0.20000076293945312,0.44224949329886454,0.0,27.98362,27.975372,,,0,0.0,0,974.28174,593.0,VIN5_F_ALT
69,9816,27.980272,0.102594405,22.6,27.799999237060547,28.0,0.0036666694,0.20000076293945312,0.37793040656389654,0.00010187449062754686,27.978468,27.991125,24.973969,22.6,0,0.0,1,1003.9038,592.0,VIN5_F_ALT
70,8823,27.969158,0.09087931,26.0,27.799999237060547,28.0,0.0032492687,0.20000076293945312,0.46701949090368855,0.0,27.973925,27.975798,25.71547,,0,0.0,0,987.8529,591.0,VIN5_F_ALT
71,10331,27.974636,0.09757923,23.0,27.799999237060547,28.0,0.0034881323,0.20000076293945312,0.43326482561262303,9.679605072113058e-05,27.966719,27.981653,25.205235,,0,0.0,0,1005.73035,590.0,VIN5_F_ALT
72,7050,27.990467,0.11218807,22.2,27.799999237060547,28.200000762939453,0.0040080813,0.40000152587890625,0.37094767730173933,0.00014184397163120567,27.983816,28.003656,25.250946,22.2,0,0.0,1,994.3841,589.0,VIN5_F_ALT
73,4659,27.967497,0.119712956,25.39,27.799999237060547,28.0,0.0042804317,0.20000076293945312,0.5082837599391005,0.0,27.973764,27.960785,24.790495,,0,0.0,0,906.8105,588.0,VIN5_F_ALT
74,1740,27.97391,0.08435909,27.6,27.799999237060547,28.0,0.0030156346,0.20000076293945312,0.44706247201157207,0.0,27.996504,27.964014,,,0,0.0,0,818.1761,587.0,VIN5_F_ALT
75,9794,27.997917,0.09902933,23.6,27.799999237060547,28.200000762939453,0.003537025,0.40000152587890625,0.33002899733174196,0.00010210332856851133,28.013086,27.978,25.263334,22.6,0,0.0,2,961.273,586.0,VIN5_F_ALT
76,13322,27.985256,0.083566464,27.2,27.799999237060547,28.200000762939453,0.0029860889,0.40000152587890625,0.3814520358802655,0.0,27.989702,27.980595,25.191786,,0,0.0,0,964.3586,585.0,VIN5_F_ALT
77,6713,27.98817,0.10251693,23.6,27.799999237060547,28.200000762939453,0.0036628663,0.40000152587890625,0.3725890606225601,0.00014896469536719798,28.004526,27.967972,25.933334,23.6,0,0.0,1,937.6546,584.0,VIN5_F_ALT
79,1950,27.980616,0.08238166,26.8,27.799999237060547,28.0,0.0029442403,0.20000076293945312,0.3866728265567586,0.0,28.015846,27.976755,26.39,,0,0.0,0,918.98285,582.0,VIN5_F_ALT
80,12810,27.991926,0.093947336,22.8,27.799999237060547,28.0,0.0033562297,0.20000076293945312,0.2582902341111884,7.8064012490242e-05,27.980284,28.003208,25.046413,,0,0.0,0,1000.6592,581.0,VIN5_F_ALT
81,8266,28.004303,0.10894846,24.2,27.799999237060547,28.200000762939453,0.0038904187,0.40000152587890625,0.2420463932414813,0.0,27.975592,28.00903,24.986269,,0,0.0,0,998.7461,580.0,VIN5_F_ALT
82,4986,27.973965,0.09210868,26.39,27.799999237060547,28.0,0.0032926574,0.20000076293945312,0.45411514413391885,0.0,27.995564,27.990498,24.8,,0,0.0,0,923.47845,579.0,VIN5_F_ALT
83,12980,27.989197,0.11681173,22.0,27.799999237060547,28.200000762939453,0.0041734576,0.40000152587890625,0.3523978674048633,0.00015408320493066256,27.985727,28.00532,24.941801,21.39,0,0.0,2,968.5668,578.0,VIN5_F_ALT
84,8369,27.980469,0.08574875,26.39,27.799999237060547,28.0,0.0030645928,0.20000076293945312,0.3924871806185821,0.0,27.972551,27.987278,24.699324,24.8,0,0.0,1,971.1533,577.0,VIN5_F_ALT
85,10880,27.977352,0.106754795,21.8,27.799999237060547,28.0,0.0038157576,0.20000076293945312,0.37708277755133746,9.191176470588235e-05,27.957346,27.98224,24.854044,21.8,0,0.0,1,958.6009,576.0,VIN5_F_ALT
86,8709,27.970488,0.08333037,26.0,27.799999237060547,28.0,0.0029792248,0.20000076293945312,0.44923606559981144,0.0,27.978003,27.982328,25.545,25.39,0,0.0,1,970.34125,575.0,VIN5_F_ALT
87,11818,27.967287,0.093503,23.0,27.799999237060547,28.0,0.0033432988,0.20000076293945312,0.46858973977693597,8.461668641056016e-05,27.968534,27.985886,25.214617,23.0,0,0.0,1,924.3938,574.0,VIN5_F_ALT
88,12738,27.982506,0.10665195,21.8,27.799999237060547,28.0,0.0038113794,0.20000076293945312,0.35364467048728165,7.85052598524101e-05,27.971748,27.99281,24.751589,21.8,0,0.0,1,913.70215,573.0,VIN5_F_ALT
89,5715,27.979876,0.07017382,27.39,27.799999237060547,28.0,0.0025080105,0.20000076293945312,0.36116471473316236,0.0,27.974874,27.985167,24.8,,0,0.0,0,1051.3484,572.0,VIN5_F_ALT
90,4213,27.993687,0.13513057,21.0,27.799999237060547,28.200000762939453,0.00482718,0.40000152587890625,0.3087537871151129,0.00023736055067647758,28.00771,27.985695,25.169933,21.0,0,0.0,1,874.87225,571.0,VIN5_F_ALT
91,10273,27.98444,0.08936325,25.0,27.799999237060547,28.0,0.003193319,0.20000076293945312,0.34306523095974817,0.0,27.973621,28.000708,24.960642,,0,0.0,0,976.0905,570.0,VIN5_F_ALT
92,9550,27.982529,0.087459795,24.6,27.799999237060547,28.0,0.0031255144,0.20000076293945312,0.38083970460436406,0.0,27.968561,27.98887,24.85425,21.2,0,0.0,1,994.8957,569.0,VIN5_F_ALT
93,9317,27.985142,0.108421534,21.6,27.799999237060547,28.0,0.0038742535,0.20000076293945312,0.3418962633150304,0.00010733068584308254,27.969803,27.994074,25.014101,18.6,0,0.0,2,973.3175,568.0,VIN5_F_ALT
94,13362,27.988264,0.11236159,22.2,27.799999237060547,28.200000762939453,0.0040145963,0.40000152587890625,0.3454073701539785,0.000149678191887442,27.97374,28.01388,25.020555,18.39,0,0.0,4,995.5932,567.0,VIN5_F_ALT
95,10142,27.993216,0.09562657,23.2,27.799999237060547,28.200000762939453,0.0034160623,0.40000152587890625,0.3258844312699136,9.859988168014199e-05,27.984072,28.005081,25.267412,19.0,0,0.0,2,985.9963,566.0,VIN5_F_ALT
96,7054,27.974539,0.10965002,23.0,27.799999237060547,28.0,0.0039196364,0.20000076293945312,0.39783382043389515,0.0002835270768358378,27.97079,27.99369,25.594545,23.0,0,0.0,2,946.6259,565.0,VIN5_F_ALT
97,13638,27.985966,0.09331161,23.2,27.799999237060547,28.0,0.0033342286,0.20000076293945312,0.365017340586288,7.332453438920662e-05,27.992947,27.997145,25.047548,26.8,0,0.0,1,960.2739,564.0,VIN5_F_ALT
98,12447,27.989845,0.09710943,21.6,27.799999237060547,28.0,0.0034694523,0.20000076293945312,0.30889150272822985,8.034064433196755e-05,27.993002,28.00202,25.438356,21.6,0,0.0,0,972.67114,563.0,VIN5_F_ALT
99,6430,28.004478,0.0845429,25.8,27.799999237060547,28.200000762939453,0.0030189063,0.40000152587890625,0.2298709743956519,0.0,27.998684,28.022554,25.146214,17.0,0,0.0,1,930.21875,562.0,VIN5_F_ALT
100,10354,28.001944,0.111112595,23.6,27.799999237060547,28.200000762939453,0.0039680316,0.40000152587890625,0.29625072428511845,9.658103148541626e-05,27.987894,28.021217,24.658445,19.8,0,0.0,2,965.59485,561.0,VIN5_F_ALT
101,11667,28.006838,0.09923919,25.6,27.799999237060547,28.200000762939453,0.0035433916,0.40000152587890625,0.3085055102585221,0.0,27.988731,28.008072,25.293083,18.39,0,0.0,3,1015.0602,560.0,VIN5_F_ALT
102,11399,27.99533,0.07707144,26.39,27.799999237060547,28.200000762939453,0.0027530107,0.40000152587890625,0.2875660347849587,0.0,27.978252,28.013151,24.967749,26.39,0,0.0,1,1016.9499,559.0,VIN5_F_ALT
103,10826,28.00687,0.07216952,27.39,28.0,28.200000762939453,0.0025768506,0.20000076293945312,0.19345494436069263,0.0,28.003649,28.01456,,,0,0.0,0,1002.1837,558.0,VIN5_F_ALT
104,11448,28.01436,0.09333501,23.0,28.0,28.200000762939453,0.0033316845,0.20000076293945312,0.18729830946246695,8.735150244584206e-05,28.00569,28.023956,25.183817,23.0,0,0.0,1,989.93195,557.0,VIN5_F_ALT
105,7192,27.999887,0.07519908,27.2,27.799999237060547,28.200000762939453,0.0026856924,0.40000152587890625,0.25215339782944307,0.0,28.014902,27.99809,24.957531,,0,0.0,0,980.9797,556.0,VIN5_F_ALT
106,8723,28.014442,0.10240899,23.0,27.799999237060547,28.200000762939453,0.0036555785,0.40000152587890625,0.22590232852701217,0.00011463945890175398,27.993513,28.030254,25.152302,,0,0.0,0,1000.2565,555.0,VIN5_F_ALT
107,7731,28.005327,0.11252317,22.0,27.799999237060547,28.200000762939453,0.0040179202,0.40000152587890625,0.2924556176602845,0.0001293493726555426,28.048252,28.014694,24.899225,22.0,0,0.0,1,1015.9693,554.0,VIN5_F_ALT
108,7506,27.996267,0.07153764,26.39,27.799999237060547,28.200000762939453,0.0025552565,0.40000152587890625,0.2517063317932399,0.0,27.99977,28.001532,16.2,16.2,0,0.0,1,994.71655,553.0,VIN5_F_ALT
109,2945,28.038641,0.08526399,27.6,28.0,28.200000762939453,0.0030409459,0.20000076293945312,0.06753989448478015,0.0,28.006329,28.03864,,,0,0.0,0,1032.0846,552.0,VIN5_F_ALT
117,4547,27.980381,0.08247445,26.39,27.799999237060547,28.0,0.0029475812,0.20000076293945312,0.389992962897151,0.0,27.993578,27.992275,24.966932,,0,0.0,0,955.2949,544.0,VIN5_F_ALT
118,5712,28.003218,0.12168031,22.8,27.799999237060547,28.200000762939453,0.004345226,0.40000152587890625,0.34827030155999006,0.00017507002801120448,28.020775,28.017046,25.148111,22.8,0,0.0,1,997.9351,543.0,VIN5_F_ALT
120,3806,27.985865,0.09716034,24.8,27.799999237060547,28.200000762939453,0.0034717647,0.40000152587890625,0.3714105664511574,0.0,27.990438,27.982588,25.26672,,0,0.0,0,992.1571,541.0,VIN5_F_ALT
121,4210,27.983706,0.1641427,21.0,27.799999237060547,28.0,0.0058656526,0.20000076293945312,0.3380358969777865,0.00047505938242280285,27.987522,27.982662,25.221542,21.0,0,0.0,3,1037.6096,540.0,VIN5_F_ALT
124,2509,27.976326,0.07231037,27.6,27.799999237060547,28.0,0.0025846986,0.20000076293945312,0.39176179575089676,0.0,27.95923,27.980553,25.463636,,0,0.0,0,1001.95544,537.0,VIN5_F_ALT
125,12723,27.997202,0.07687339,26.2,27.799999237060547,28.200000762939453,0.0027457527,0.40000152587890625,0.2677128705860223,0.0,27.995289,28.008612,25.159466,,0,0.0,0,1073.2129,536.0,VIN5_F_ALT
126,8693,27.98992,0.10747565,22.0,27.799999237060547,28.200000762939453,0.0038397985,0.40000152587890625,0.31810788614051483,0.00011503508570113885,27.985384,27.993507,24.891422,19.39,0,0.0,2,1008.1491,535.0,VIN5_F_ALT
127,8612,28.010195,0.09620934,26.8,27.799999237060547,28.200000762939453,0.0034347973,0.40000152587890625,0.30229194248197067,0.0,28.019606,27.998045,25.392042,,0,0.0,0,1012.76196,534.0,VIN5_F_ALT
128,10415,28.00186,0.08619774,26.2,27.799999237060547,28.200000762939453,0.0030782863,0.40000152587890625,0.2880976982885987,0.0,27.99816,27.996107,24.82553,,0,0.0,0,984.3129,533.0,VIN5_F_ALT
129,11046,28.001972,0.09921817,22.6,27.799999237060547,28.200000762939453,0.0035432563,0.40000152587890625,0.2842052828743187,9.053050878145935e-05,27.984129,28.018913,25.108044,20.6,0,0.0,2,1063.3877,532.0,VIN5_F_ALT
130,10376,28.020721,0.11026608,22.8,28.0,28.200000762939453,0.003935162,0.20000076293945312,0.1674747810240212,0.00019275250578257516,28.010103,28.03587,25.029524,20.39,0,0.0,2,1007.41943,531.0,VIN5_F_ALT
131,6044,27.984018,0.07242324,27.6,27.799999237060547,28.0,0.0025880216,0.20000076293945312,0.3451462560359225,0.0,27.995508,27.974737,,,0,0.0,0,1046.8936,530.0,VIN5_F_ALT
132,11658,28.00168,0.07760659,27.2,27.799999237060547,28.200000762939453,0.0027714975,0.40000152587890625,0.2555407124446202,0.0,27.990725,28.003742,25.07473,27.2,0,0.0,1,969.4746,529.0,VIN5_F_ALT
133,4611,27.981089,0.11696739,21.8,27.799999237060547,28.0,0.00418023,0.20000076293945312,0.35412469644709826,0.00021687269572760788,27.990013,27.981817,25.29994,21.8,0,0.0,2,1007.4733,528.0,VIN5_F_ALT
134,598,28.014381,0.21840118,23.0,28.0,28.200000762939453,0.007796038,0.20000076293945312,0.10405522770830486,0.0016722408026755853,28.015541,28.054546,25.262314,,0,0.0,0,693.8694,527.0,VIN5_F_ALT
135,289,28.026989,0.11651023,26.6,28.0,28.200000762939453,0.0041570724,0.20000076293945312,0.09599810305270183,0.0,27.996668,28.0,25.0,,0,0.0,0,859.70483,526.0,VIN5_F_ALT
136,6432,27.97674,0.0903288,24.6,27.799999237060547,28.0,0.0032287107,0.20000076293945312,0.4061880413748477,0.0,27.968403,27.996943,25.295597,,0,0.0,0,981.64056,525.0,VIN5_F_ALT
137,7952,27.996326,0.08187307,24.8,27.799999237060547,28.200000762939453,0.0029244218,0.40000152587890625,0.2571113781494327,0.0,28.000511,27.99668,24.900396,16.39,0,0.0,3,997.90137,524.0,VIN5_F_ALT
138,10809,27.993189,0.08184094,26.6,27.799999237060547,28.200000762939453,0.0029236018,0.40000152587890625,0.32398083299671926,0.0,27.990456,27.995749,25.163635,,0,0.0,0,988.2556,523.0,VIN5_F_ALT
