day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
105.0,7430,28.05327,0.10136318,26.0,28.0,28.200000762939453,0.0036132394,0.20000076293945312,0.09669057260685004,0.0,28.052822,28.035185,24.714127,,0,0.0,0,954.72845,,VIN2_NF_ALT
106.0,8721,28.043478,0.10338947,26.2,28.0,28.200000762939453,0.0036867564,0.20000076293945312,0.12346973921096706,0.0,28.060762,28.019226,24.741505,26.0,0,0.0,1,1018.5049,,VIN2_NF_ALT
107.0,6559,28.044716,0.09549624,27.6,28.0,28.200000762939453,0.0034051419,0.20000076293945312,0.13089726952540992,0.0,28.115099,28.02174,24.853333,,0,0.0,0,976.81476,,VIN2_NF_ALT
108.0,3020,28.089058,0.10780884,27.8,28.0,28.200000762939453,0.0038381082,0.20000076293945312,0.11103370863099579,0.0,28.146809,28.04322,24.799997,,0,0.0,0,823.737,,VIN2_NF_ALT
109.0,3270,28.137362,0.13130186,23.0,28.0,28.200000762939453,0.0046664597,0.20000076293945312,0.03364894029563104,0.0003058103975535168,28.176088,28.110708,25.227745,23.0,0,0.0,1,817.4673,,VIN2_NF_ALT
110.0,3460,28.122076,0.12025607,25.6,28.0,28.200000762939453,0.004276216,0.20000076293945312,0.1280981773465128,0.0,28.117033,28.070103,24.933453,,0,0.0,0,817.87427,,VIN2_NF_ALT
111.0,3882,28.07357,0.09919621,27.8,28.0,28.200000762939453,0.0035334376,0.20000076293945312,0.04020323964726552,0.0,28.112402,28.026386,24.925257,,0,0.0,0,929.5336,,VIN2_NF_ALT
112.0,5527,28.029707,0.11254534,22.8,28.0,28.200000762939453,0.0040152166,0.20000076293945312,0.10646056228506924,0.0001809299800977022,28.064676,28.015453,24.790876,,0,0.0,0,916.1975,,VIN2_NF_ALT
113.0,10514,28.044416,0.113108315,23.2,28.0,28.200000762939453,0.0040331846,0.20000076293945312,0.10369815341120703,9.511128019783147e-05,28.02943,28.048244,24.825138,23.2,0,0.0,0,1044.0476,,VIN2_NF_ALT
114.0,8985,28.011358,0.13339995,26.8,27.799999237060547,28.200000762939453,0.004762352,0.40000152587890625,0.26172298769288016,0.0,27.904879,28.026125,26.2,,0,0.0,0,1063.063,,VIN2_NF_ALT
115.0,7758,28.027096,0.08737882,26.6,28.0,28.200000762939453,0.0031176552,0.20000076293945312,0.14713695351529776,0.0,28.04361,28.01663,25.0,,0,0.0,0,942.0286,,VIN2_NF_ALT
116.0,8727,28.075235,0.11290774,25.8,28.0,28.200000762939453,0.0040216134,0.20000076293945312,0.1053410155260188,0.0,28.006433,28.086657,24.90895,,0,0.0,0,993.4904,,VIN2_NF_ALT
117.0,6358,28.029217,0.109130785,26.0,27.799999237060547,28.200000762939453,0.0038934653,0.40000152587890625,0.21581515140177795,0.0,28.01039,28.00853,24.897963,25.0,0,0.0,1,973.50165,,VIN2_NF_ALT
118.0,10277,28.008757,0.10869397,21.0,28.0,28.200000762939453,0.0038807138,0.20000076293945312,0.19158350745837008,9.730466089325679e-05,28.001091,28.007677,24.622765,21.0,0,0.0,1,999.85345,,VIN2_NF_ALT
119.0,4193,27.984535,0.08797703,26.39,27.799999237060547,28.0,0.0031437732,0.20000076293945312,0.3643950335336668,0.0,27.9296,27.98899,,,0,0.0,0,1001.59326,,VIN2_NF_ALT
120.0,7507,27.996964,0.10100152,21.6,27.799999237060547,28.200000762939453,0.0036075886,0.40000152587890625,0.24019285449485295,0.0001332090049287332,27.994158,28.000051,27.0,21.6,0,0.0,1,973.5207,,VIN2_NF_ALT
121.0,8365,28.025196,0.08738324,27.8,28.0,28.200000762939453,0.0031180242,0.20000076293945312,0.17128513932533926,0.0,28.068882,28.012075,,,0,0.0,0,992.7861,,VIN2_NF_ALT
122.0,3661,28.085169,0.15872179,20.8,28.0,28.200000762939453,0.005651445,0.20000076293945312,0.058993465996383776,0.0002731494127287626,28.069368,28.098648,24.993801,20.8,0,0.0,1,980.0286,,VIN2_NF_ALT
123.0,156,27.964102,0.08343367,27.8,27.799999237060547,28.0,0.0029835992,0.20000076293945312,0.4895518936229288,0.0,27.964102,,,,0,0.0,0,600.14124,,VIN2_NF_ALT
124.0,2281,28.019554,0.11495245,25.0,28.0,28.200000762939453,0.00410258,0.20000076293945312,0.19051564977970517,0.0,28.025698,,25.450466,,0,0.0,0,826.7667,,VIN2_NF_ALT
125.0,783,28.054905,0.2253495,22.39,28.0,28.200000762939453,0.008032446,0.20000076293945312,0.08363769724481447,0.001277139208173691,28.05798,,,22.39,0,0.0,0,623.08716,,VIN2_NF_ALT
126.0,2825,28.024563,0.14753386,23.6,28.0,28.200000762939453,0.0052644485,0.20000076293945312,0.19163835405485452,0.0007079646017699115,28.06153,28.0,25.470667,23.6,0,0.0,2,908.64746,,VIN2_NF_ALT
127.0,10412,28.018288,0.084927514,26.2,28.0,28.200000762939453,0.0030311458,0.20000076293945312,0.18148884056093836,0.0,28.025269,28.013721,24.898203,,0,0.0,0,1016.5966,,VIN2_NF_ALT
128.0,8420,28.009354,0.08468675,25.6,28.0,28.200000762939453,0.0030235166,0.20000076293945312,0.1950255297094195,0.0,28.004873,28.011927,25.197498,,0,0.0,0,970.7498,,VIN2_NF_ALT
129.0,10359,28.02629,0.12370723,23.0,28.0,28.200000762939453,0.0044139707,0.20000076293945312,0.1894886005952453,9.653441451877595e-05,28.002853,28.033997,24.895275,,0,0.0,0,966.50287,,VIN2_NF_ALT
130.0,12294,28.009354,0.09879168,23.2,27.799999237060547,28.200000762939453,0.003527096,0.40000152587890625,0.2255424925434959,8.134049129656744e-05,28.009108,28.012568,24.690416,21.39,0,0.0,2,1025.8469,,VIN2_NF_ALT
131.0,4460,28.065332,0.105731845,26.39,28.0,28.200000762939453,0.003767347,0.20000076293945312,0.08615951203227089,0.0,28.087738,28.027657,24.625263,,0,0.0,0,982.0868,,VIN2_NF_ALT
132.0,3596,28.02525,0.09078161,26.2,28.0,28.200000762939453,0.0032392791,0.20000076293945312,0.1553093822936964,0.0,28.028597,28.007835,24.647058,,0,0.0,0,947.2493,,VIN2_NF_ALT
133.0,2052,27.994347,0.12000045,27.0,27.799999237060547,28.200000762939453,0.004286596,0.40000152587890625,0.4893824310431779,0.0,27.99352,,23.39,20.39,0,0.0,0,681.9979,,VIN2_NF_ALT
134.0,6540,28.042782,0.09246731,27.6,28.0,28.200000762939453,0.0032973657,0.20000076293945312,0.10844428738226856,0.0,28.025936,28.061956,,,0,0.0,0,895.0476,,VIN2_NF_ALT
135.0,422,28.126541,0.1426154,26.0,28.0,28.200000762939453,0.0050704917,0.20000076293945312,0.058922196355081766,0.0,28.112717,,24.6,,0,0.0,0,626.60114,,VIN2_NF_ALT
136.0,983,27.982096,0.1013401,27.8,27.799999237060547,28.200000762939453,0.003621605,0.40000152587890625,0.4668278933275859,0.0,28.029041,27.932184,,,0,0.0,0,767.4653,,VIN2_NF_ALT
137.0,783,28.057205,0.12268332,26.6,28.0,28.200000762939453,0.0043726135,0.20000076293945312,0.10853576769595227,0.0,28.058739,,25.574,,0,0.0,0,666.318,,VIN2_NF_ALT
138.0,6991,28.024376,0.07905646,27.6,28.0,28.200000762939453,0.0028209891,0.20000076293945312,0.11488891770638629,0.0,28.039541,28.00028,,,0,0.0,0,905.5833,,VIN2_NF_ALT
139.0,10192,28.01507,0.09145518,25.2,28.0,28.200000762939453,0.0032644994,0.20000076293945312,0.17521778881175315,0.0,28.018555,28.014446,25.025,,0,0.0,0,1005.54865,,VIN2_NF_ALT
140.0,7209,28.044552,0.10285078,25.39,28.0,28.200000762939453,0.0036674067,0.20000076293945312,0.11552344683931534,0.0,28.022144,28.061775,17.39,17.39,0,0.0,0,986.32794,,VIN2_NF_ALT
141.0,9004,28.02141,0.10485134,25.6,28.0,28.200000762939453,0.0037418297,0.20000076293945312,0.19554446652158278,0.0,28.005953,28.027163,24.599617,21.39,0,0.0,1,1000.311,,VIN2_NF_ALT
142.0,8862,27.997019,0.075511836,26.2,27.799999237060547,28.200000762939453,0.0026971383,0.40000152587890625,0.24712421568722834,0.0,27.989065,27.994719,24.8,,0,0.0,0,970.0359,,VIN2_NF_ALT
143.0,3009,27.998138,0.058088038,27.6,28.0,28.0,0.0020747108,0.0,0.18912572712033507,0.0,28.011148,27.990253,24.6,,0,0.0,0,996.24164,,VIN2_NF_ALT
144.0,1429,28.018747,0.08724678,27.39,28.0,28.200000762939453,0.0031138717,0.20000076293945312,0.19918444829472734,0.0,28.01894,,25.025,,0,0.0,0,603.005,,VIN2_NF_ALT
145.0,670,28.038208,0.08239579,27.8,28.0,28.200000762939453,0.0029386969,0.20000076293945312,0.04398581447708116,0.0,28.041683,,,,0,0.0,0,696.46436,,VIN2_NF_ALT
146.0,3645,28.01723,0.08759222,26.8,27.799999237060547,28.200000762939453,0.0031263698,0.40000152587890625,0.2033336008570512,0.0,28.040716,27.985973,26.2,,0,0.0,0,777.868,,VIN2_NF_ALT
147.0,5132,28.046064,0.09234048,27.8,28.0,28.200000762939453,0.0032924577,0.20000076293945312,0.0898567645394632,0.0,28.04496,28.03755,25.2,,0,0.0,0,949.4941,,VIN2_NF_ALT
148.0,636,27.99937,0.08399271,27.8,27.799999237060547,28.200000762939453,0.0029998072,0.40000152587890625,0.30166388286632717,0.0,27.997738,,,,0,0.0,0,614.13165,,VIN2_NF_ALT
149.0,3369,28.026472,0.08713415,26.0,28.0,28.200000762939453,0.0031089946,0.20000076293945312,0.10068062287333275,0.0,28.009972,28.031868,,,0,0.0,0,1012.0735,,VIN2_NF_ALT
150.0,5386,28.024769,0.08646172,27.8,28.0,28.200000762939453,0.0030851895,0.20000076293945312,0.16531538161427098,0.0,28.052526,28.013885,,,0,0.0,0,983.7505,,VIN2_NF_ALT
151.0,7347,28.014372,0.07854073,25.8,28.0,28.200000762939453,0.002803587,0.20000076293945312,0.13668045788847138,0.0,28.025463,28.012684,24.975,,0,0.0,0,1015.16425,,VIN2_NF_ALT
152.0,3463,28.018587,0.102058485,25.39,28.0,28.200000762939453,0.0036425279,0.20000076293945312,0.16344936038608926,0.0,28.016611,28.014948,24.91,,0,0.0,0,866.7398,,VIN2_NF_ALT
153.0,5034,28.06615,0.09904408,27.8,28.0,28.200000762939453,0.0035289512,0.20000076293945312,0.0646441277579094,0.0,28.073458,28.06391,,,0,0.0,0,948.00824,,VIN2_NF_ALT
154.0,11528,28.03527,0.089075156,26.6,28.0,28.200000762939453,0.0031772533,0.20000076293945312,0.11454498721869738,0.0,28.031675,28.015846,24.6,,0,0.0,0,986.6363,,VIN2_NF_ALT
155.0,8736,28.02523,0.084058456,25.8,28.0,28.200000762939453,0.0029993851,0.20000076293945312,0.12029608706820266,0.0,28.024014,28.009596,24.8,,0,0.0,0,1069.1533,,VIN2_NF_ALT
156.0,4558,28.023958,0.08548875,26.8,28.0,28.200000762939453,0.0030505594,0.20000076293945312,0.15046341453866016,0.0,28.036846,28.015041,,,0,0.0,0,894.1819,,VIN2_NF_ALT
157.0,7045,28.04954,0.09292968,27.8,28.0,28.200000762939453,0.0033130555,0.20000076293945312,0.07688566934303562,0.0,28.057434,28.059177,,,0,0.0,0,962.7102,,VIN2_NF_ALT
158.0,3307,28.029692,0.1545801,23.0,28.0,28.200000762939453,0.00551487,0.20000076293945312,0.15043523101275633,0.0003023888720895071,28.0674,28.0,24.7,,0,0.0,0,945.3432,,VIN2_NF_ALT
159.0,1223,28.066067,0.30005714,19.8,28.0,28.200000762939453,0.010691101,0.20000076293945312,0.048543045956974375,0.001635322976287817,28.070917,28.072,25.6475,19.8,0,0.0,1,908.6841,,VIN2_NF_ALT
160.0,8591,28.061226,0.09880659,27.8,28.0,28.200000762939453,0.0035211074,0.20000076293945312,0.08254835860332752,0.0,28.047012,28.052187,25.39,,0,0.0,0,1006.84985,,VIN2_NF_ALT
161.0,6392,28.037455,0.087841794,27.8,28.0,28.200000762939453,0.003133016,0.20000076293945312,0.09935134943429028,0.0,28.07038,28.032337,25.2395,,0,0.0,0,981.6474,,VIN2_NF_ALT
162.0,5472,28.116005,0.112941496,24.2,28.0,28.200000762939453,0.0040169824,0.20000076293945312,0.022837401184120212,0.0,28.100843,28.123934,24.88,,0,0.0,0,932.13696,,VIN2_NF_ALT
163.0,1097,28.153849,0.08634734,27.8,28.0,28.200000762939453,0.003066982,0.20000076293945312,0.03218607931623221,0.0,28.15291,,,,0,0.0,0,641.0202,,VIN2_NF_ALT
164.0,2795,28.087288,0.12623174,24.2,28.0,28.200000762939453,0.004494266,0.20000076293945312,0.0540752334774295,0.0,28.144884,28.03536,26.45,24.2,0,0.0,1,952.2854,,VIN2_NF_ALT
165.0,10407,28.069704,0.112643935,22.6,28.0,28.200000762939453,0.0040130075,0.20000076293945312,0.05113149361030672,9.608917075045643e-05,28.081898,28.064453,25.055937,22.6,0,0.0,1,1017.2428,,VIN2_NF_ALT
166.0,6754,28.065977,0.09901164,27.0,28.0,28.200000762939453,0.0035278173,0.20000076293945312,0.05640331722494757,0.0,28.059265,28.056454,24.84,,0,0.0,0,1005.76697,,VIN2_NF_ALT
167.0,3811,28.043293,0.15560351,20.39,28.0,28.200000762939453,0.005548689,0.20000076293945312,0.10887493102072733,0.0002623983206507478,28.028019,28.04878,25.0,20.39,0,0.0,1,878.64087,,VIN2_NF_ALT
168.0,3416,28.045315,0.09123406,27.8,28.0,28.200000762939453,0.0032530944,0.20000076293945312,0.08364970461058928,0.0,28.100945,28.005236,25.9,,0,0.0,0,963.5644,,VIN2_NF_ALT
169.0,7505,28.044395,0.09381199,26.39,28.0,28.200000762939453,0.0033451242,0.20000076293945312,0.09460160485514613,0.0,28.037844,28.028625,24.530436,15.8,0,0.0,1,1069.5757,,VIN2_NF_ALT
170.0,7320,28.038004,0.090692826,26.0,28.0,28.200000762939453,0.003234639,0.20000076293945312,0.08657866503466596,0.0,28.04339,28.032877,24.975,19.2,0,0.0,1,1008.5855,,VIN2_NF_ALT
171.0,9012,28.083467,0.1357508,19.6,28.0,28.200000762939453,0.0048338333,0.20000076293945312,0.04223589015455162,0.00011096316023080337,28.094591,28.061638,25.239632,19.6,0,0.0,1,987.56744,,VIN2_NF_ALT
172.0,11051,28.072556,0.1013692,27.8,28.0,28.200000762939453,0.0036109716,0.20000076293945312,0.06871916838035698,0.0,28.097692,28.067514,25.2,,0,0.0,0,1018.0242,,VIN2_NF_ALT
173.0,4544,28.05616,0.095785044,27.39,28.0,28.200000762939453,0.0034140467,0.20000076293945312,0.0684970038218927,0.0,28.074038,28.035889,25.67577,,0,0.0,0,1020.39307,,VIN2_NF_ALT
174.0,3623,28.035826,0.15361458,22.0,28.0,28.200000762939453,0.0054792245,0.20000076293945312,0.1253738951349767,0.0002760143527463428,28.03742,28.045488,24.830828,22.0,0,0.0,2,921.42456,,VIN2_NF_ALT
175.0,4123,28.035892,0.12122341,25.0,28.0,28.200000762939453,0.004323865,0.20000076293945312,0.14480617499064347,0.0,28.030783,28.060001,24.3,18.6,0,0.0,1,789.2433,,VIN2_NF_ALT
176.0,8213,28.087423,0.104752734,26.2,28.0,28.200000762939453,0.0037295246,0.20000076293945312,0.05089532452873656,0.0,28.098452,28.082064,25.214266,18.8,0,0.0,1,961.72217,,VIN2_NF_ALT
177.0,5113,28.04557,0.09426274,26.6,28.0,28.200000762939453,0.0033610563,0.20000076293945312,0.09041673554720804,0.0,28.05872,28.037888,25.412039,,0,0.0,0,939.04156,,VIN2_NF_ALT
178.0,10178,27.992529,0.12077208,22.8,27.799999237060547,28.0,0.00431444,0.20000076293945312,0.26478551387924754,0.0002947533896639811,27.967327,28.003946,24.832222,22.8,0,0.0,2,1006.1874,,VIN2_NF_ALT
179.0,7762,28.059752,0.097756885,27.8,28.0,28.200000762939453,0.0034838829,0.20000076293945312,0.07656912629351605,0.0,28.065592,28.066765,,,0,0.0,0,1012.12164,,VIN2_NF_ALT
180.0,424,28.095757,0.10190145,27.8,28.0,28.200000762939453,0.0036269338,0.20000076293945312,0.029972755033097265,0.0,28.095736,,24.6,,0,0.0,0,599.75525,,VIN2_NF_ALT
181.0,318,28.098114,0.1013924,27.8,28.0,28.200000762939453,0.0036085127,0.20000076293945312,0.02125936290879962,0.0,28.097467,,22.1,19.2,0,0.0,1,602.38354,,VIN2_NF_ALT
182.0,121,28.072727,0.10645854,27.8,28.0,28.200000762939453,0.0037922408,0.20000076293945312,0.1161490368946521,0.0,28.072727,,24.200003,,0,0.0,0,600.26776,,VIN2_NF_ALT
183.0,4791,28.078386,0.12731606,27.0,27.799999237060547,28.200000762939453,0.0045343083,0.40000152587890625,0.2555611190313126,0.0,28.056623,28.109024,25.367693,24.39,0,0.0,0,908.3568,,VIN2_NF_ALT
184.0,9952,28.028858,0.10946212,21.8,28.0,28.200000762939453,0.0039053364,0.20000076293945312,0.15232752895593496,0.00010048231511254019,28.044601,28.02947,25.699999,21.8,0,0.0,1,1011.9114,,VIN2_NF_ALT
185.0,3651,27.994247,0.06975359,26.0,27.799999237060547,28.0,0.0024917114,0.20000076293945312,0.22026930779515236,0.0,27.982029,27.994452,25.0975,,0,0.0,0,1082.8242,,VIN2_NF_ALT
186.0,4689,28.038725,0.10099003,25.8,28.0,28.200000762939453,0.0036018053,0.20000076293945312,0.07669152773436413,0.0,28.054628,28.022884,,,0,0.0,0,1044.1382,,VIN2_NF_ALT
187.0,8379,28.04511,0.099522,26.39,28.0,28.200000762939453,0.00354864,0.20000076293945312,0.14317527451085063,0.0,28.063072,28.051443,25.27,,0,0.0,0,974.7635,,VIN2_NF_ALT
188.0,4985,28.084927,0.1021186,27.8,28.0,28.200000762939453,0.0036360642,0.20000076293945312,0.05030361600712265,0.0,28.09329,28.09147,,,0,0.0,0,955.0859,,VIN2_NF_ALT
189.0,3780,28.042433,0.09131924,27.8,28.0,28.200000762939453,0.0032564665,0.20000076293945312,0.10049993145442879,0.0,28.109365,28.00579,19.0,19.0,0,0.0,0,994.7364,,VIN2_NF_ALT
190.0,780,28.061794,0.096814096,27.8,28.0,28.200000762939453,0.0034500323,0.20000076293945312,0.057176477436758036,0.0,28.043379,,24.593801,,0,0.0,0,803.7356,,VIN2_NF_ALT
191.0,6597,28.062302,0.14070922,22.2,28.0,28.200000762939453,0.0050141723,0.20000076293945312,0.08899433405771279,0.00030316810671517357,28.097715,28.063133,25.18889,22.2,0,0.0,1,984.6098,,VIN2_NF_ALT
192.0,8697,28.038336,0.099388495,26.2,28.0,28.200000762939453,0.003544736,0.20000076293945312,0.1716904205849294,0.0,28.083624,28.029425,24.849998,,0,0.0,0,984.965,,VIN2_NF_ALT
193.0,7981,28.086403,0.10549044,27.6,28.0,28.200000762939453,0.0037559255,0.20000076293945312,0.08473068969769039,0.0,28.09102,28.096918,25.127272,,0,0.0,0,932.499,,VIN2_NF_ALT
194.0,9276,28.049547,0.11777906,22.6,28.0,28.200000762939453,0.0041989647,0.20000076293945312,0.16809943084007561,0.00010780508840017249,28.085667,28.032747,25.2,22.6,0,0.0,1,993.42896,,VIN2_NF_ALT
195.0,3884,28.036406,0.08826663,26.8,28.0,28.200000762939453,0.0031482864,0.20000076293945312,0.09055503403575942,0.0,28.060116,28.002893,25.0,,0,0.0,0,1094.2161,,VIN2_NF_ALT
196.0,92,28.050001,0.08707741,28.0,28.0,28.200000762939453,0.0031043638,0.20000076293945312,-0.0,0.0,28.050001,,,,0,0.0,0,599.7938,,VIN2_NF_ALT
197.0,6818,28.074244,0.13714084,22.2,28.0,28.200000762939453,0.0048849345,0.20000076293945312,0.06221303481529344,0.0002933411557641537,28.074677,28.110903,25.666666,22.2,0,0.0,2,998.8035,,VIN2_NF_ALT
198.0,2211,28.002893,0.09218702,25.8,27.799999237060547,28.200000762939453,0.0032920532,0.40000152587890625,0.22521820381668892,0.0,28.028837,27.994144,24.795,,0,0.0,0,1007.6443,,VIN2_NF_ALT
