day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
5.0,2040,27.94938,0.3010574,21.0,27.799999237060547,28.0,0.010771523,0.20000076293945312,0.5738200288368647,0.0014705882352941176,27.95022,27.97143,24.722397,20.8,0,0.0,4,748.9112,,VIN12_NF_ALT
6.0,315,28.116192,0.17364079,25.6,28.0,28.200000762939453,0.0061758286,0.20000076293945312,0.05986378499173339,0.0,28.112766,,,,0,0.0,0,617.25964,,VIN12_NF_ALT
75.0,328,27.926218,0.34523645,22.2,27.799999237060547,28.200000762939453,0.012362449,0.40000152587890625,0.7408571252594661,0.003048780487804878,27.897827,27.88846,24.398333,,0,0.0,0,938.11395,,VIN12_NF_ALT
76.0,160,27.95625,0.18989842,26.0,27.799999237060547,28.200000762939453,0.0067927,0.40000152587890625,0.5844305021912749,0.0,28.026924,27.96923,,,0,0.0,0,697.5286,,VIN12_NF_ALT
77.0,1630,28.088215,0.12688804,26.2,28.0,28.200000762939453,0.004517483,0.20000076293945312,0.08028018339589237,0.0,28.134214,28.073652,25.55541,21.2,0,0.0,1,674.25745,,VIN12_NF_ALT
78.0,4836,28.072613,0.14142852,22.8,28.0,28.200000762939453,0.0050379536,0.20000076293945312,0.13193787129801554,0.00020678246484698098,28.112373,28.077135,25.058422,21.2,0,0.0,2,682.56335,,VIN12_NF_ALT
79.0,7960,28.07555,0.1345485,24.2,28.0,28.200000762939453,0.0047923727,0.20000076293945312,0.17089849329335619,0.0,28.048704,28.083153,25.593948,24.2,0,0.0,2,684.46356,,VIN12_NF_ALT
80.0,7935,28.076694,0.14724146,22.8,28.0,28.200000762939453,0.005244259,0.20000076293945312,0.12020680665361316,0.0002520478890989288,28.076448,28.09019,25.398808,22.8,0,0.0,2,666.89484,,VIN12_NF_ALT
81.0,7987,28.063147,0.15955006,22.6,28.0,28.200000762939453,0.005685394,0.20000076293945312,0.19495277298965716,0.00037561036684612495,28.077103,28.070637,25.819897,20.8,0,0.0,4,672.6191,,VIN12_NF_ALT
82.0,8362,28.093899,0.13620153,22.6,28.0,28.200000762939453,0.004848082,0.20000076293945312,0.13581262210324194,0.00011958861516383641,28.074715,28.093609,25.91453,22.6,0,0.0,2,672.69916,,VIN12_NF_ALT
83.0,6452,28.085398,0.10743483,26.39,28.0,28.200000762939453,0.0038252915,0.20000076293945312,0.06766212773525185,0.0,28.079746,28.084694,25.646715,,0,0.0,0,673.2413,,VIN12_NF_ALT
84.0,2934,28.07239,0.10753662,27.0,28.0,28.200000762939453,0.00383069,0.20000076293945312,0.06887035582619666,0.0,28.130264,28.057503,25.766668,,0,0.0,0,662.66473,,VIN12_NF_ALT
139.0,24,28.141668,0.09286148,28.0,28.0,28.200000762939453,0.003299786,0.20000076293945312,-0.0,0.0,28.141668,,26.0,,0,0.0,0,600.1604,,VIN12_NF_ALT
141.0,253,28.181818,0.0603025,27.8,28.0,28.200000762939453,0.0021397662,0.20000076293945312,0.025815852154877236,0.0,28.183607,28.2,24.605938,,0,0.0,0,709.8646,,VIN12_NF_ALT
142.0,241,28.19444,0.07353989,28.0,28.0,28.389999389648438,0.0026083118,0.3899993896484375,0.22168300576081257,0.0,28.190905,,,,0,0.0,0,654.5356,,VIN12_NF_ALT
143.0,1834,28.103,0.10389219,27.8,28.0,28.200000762939453,0.0036968363,0.20000076293945312,0.06481527038207929,0.0,28.177336,28.061962,24.545706,17.2,0,0.0,1,928.8059,,VIN12_NF_ALT
144.0,215,28.204094,0.05758351,28.0,28.200000762939453,28.389999389648438,0.0020416721,0.18999862670898438,0.21529061630004037,0.0,28.193922,28.2,24.934399,,0,0.0,0,718.821,,VIN12_NF_ALT
146.0,161,28.211802,0.046000864,28.2,28.200000762939453,28.389999389648438,0.001630554,0.18999862670898438,0.23273910853108393,0.0,28.211874,,,,0,0.0,0,602.24817,,VIN12_NF_ALT
147.0,72,28.197224,0.023570316,28.0,28.200000762939453,28.200000762939453,0.0008359091,0.0,-0.0,0.0,28.196877,,,,0,0.0,0,727.9338,,VIN12_NF_ALT
148.0,143,28.21028,0.067874365,28.0,28.200000762939453,28.389999389648438,0.0024060153,0.18999862670898438,0.30463609734923813,0.0,28.211308,,25.494999,,0,0.0,0,640.30237,,VIN12_NF_ALT
149.0,1417,28.178455,0.08467931,27.2,28.0,28.200000762939453,0.0030051083,0.20000076293945312,0.16219952371619112,0.0,28.179781,28.215082,24.850075,,0,0.0,0,813.1068,,VIN12_NF_ALT
150.0,4573,28.121084,0.125275,24.6,28.0,28.200000762939453,0.0044548423,0.20000076293945312,0.08649595282308126,0.0,28.148682,28.036848,24.387373,,0,0.0,0,828.6438,,VIN12_NF_ALT
151.0,8655,28.097769,0.13427244,22.39,28.0,28.200000762939453,0.004778758,0.20000076293945312,0.07336956428793656,0.00023108030040439053,28.144606,28.07697,24.805416,22.39,0,0.0,2,870.3263,,VIN12_NF_ALT
152.0,5878,28.097773,0.11073121,27.8,28.0,28.200000762939453,0.0039409245,0.20000076293945312,0.15313785120197843,0.0,28.16477,28.036854,25.373438,,0,0.0,0,861.6776,,VIN12_NF_ALT
153.0,6628,28.092478,0.13771951,21.39,28.0,28.200000762939453,0.0049023624,0.20000076293945312,0.09565787479781027,0.00015087507543753772,28.136244,28.06764,25.15215,21.39,0,0.0,2,826.6463,,VIN12_NF_ALT
154.0,6390,28.107067,0.107951224,26.39,28.0,28.200000762939453,0.0038407147,0.20000076293945312,0.08301903499563593,0.0,28.150743,28.083096,24.779217,21.2,0,0.0,2,882.26495,,VIN12_NF_ALT
