day,n_eo,vsi_mean,vsi_std,vsi_min,vsi_p05,vsi_p95,vsi_cv,vsi_range,vsi_entropy,vsi_sag_frac,idle_vsi_mean,cruise_vsi_mean,resting_vsi_mean,crank_vsi_min,ged2_cnt,ged2_frac,sma_starts,rpm_mean,dtf,vin_label
30,10344,27.770555,0.09397226,27.39,27.600000381469727,27.799999237060547,0.0033838812,0.1999988555908203,0.6735405984510269,0.0,27.778574,27.792515,24.661974,17.0,0,0.0,1,733.9513,543.0,VIN8_F_ALT
31,220,27.772728,0.07391071,27.6,27.600000381469727,27.799999237060547,0.0026612694,0.1999988555908203,0.4650878892552407,0.0,27.766459,,,,0,0.0,0,766.1217,542.0,VIN8_F_ALT
32,301,27.713621,0.09923237,27.6,27.600000381469727,27.799999237060547,0.0035806352,0.1999988555908203,0.6838413387648872,0.0,27.713043,,24.34325,,0,0.0,0,608.672,541.0,VIN8_F_ALT
34,408,27.768135,0.10706907,26.8,27.600000381469727,27.929999732971186,0.003855825,0.32999935150145987,0.7059229474778872,0.0,27.76338,,24.963522,,0,0.0,0,670.1841,539.0,VIN8_F_ALT
35,3103,27.781298,0.088651575,26.2,27.600000381469727,27.799999237060547,0.0031910522,0.1999988555908203,0.5846267689314901,0.0,27.80857,27.774298,24.402384,,0,0.0,0,882.022,538.0,VIN8_F_ALT
37,1938,27.79504,0.06995985,26.2,27.600000381469727,27.799999237060547,0.0025169903,0.1999988555908203,0.36456963991206154,0.0,27.791344,27.812307,25.39,,0,0.0,0,695.3125,536.0,VIN8_F_ALT
40,52,27.96923,0.07286454,27.8,27.799999237060547,28.0,0.002605168,0.20000076293945312,0.4293230219306162,0.0,27.933332,,,,0,0.0,0,1135.2877,533.0,VIN8_F_ALT
43,231,27.896059,0.2527805,24.39,27.799999237060547,28.0,0.009061513,0.20000076293945312,0.7349163306020324,0.0,27.887331,,25.324999,,0,0.0,0,763.313,530.0,VIN8_F_ALT
46,510,27.922352,0.098367944,27.6,27.799999237060547,28.0,0.0035229104,0.20000076293945312,0.6793674475845493,0.0,27.921127,,25.3332,,0,0.0,0,617.7551,527.0,VIN8_F_ALT
49,771,27.818676,0.07871587,27.6,27.799999237060547,28.0,0.002829605,0.20000076293945312,0.5302163698295882,0.0,27.830593,27.793104,,,0,0.0,0,781.29004,524.0,VIN8_F_ALT
51,251,27.891632,0.16312504,26.0,27.799999237060547,28.0,0.0058485297,0.20000076293945312,0.8212932022083232,0.0,27.856737,,24.085293,,0,0.0,0,904.3794,522.0,VIN8_F_ALT
53,121,27.917273,0.108934574,27.39,27.799999237060547,28.0,0.0039020493,0.20000076293945312,0.7118196655619865,0.0,27.917273,,24.17647,,0,0.0,0,603.6931,520.0,VIN8_F_ALT
55,514,27.827625,0.09559209,27.6,27.600000381469727,28.0,0.0034351507,0.39999961853027344,0.6894432116599205,0.0,27.911903,27.790243,25.8,25.8,0,0.0,1,852.1352,518.0,VIN8_F_ALT
56,12069,27.793663,0.09426894,27.0,27.600000381469727,28.0,0.0033917422,0.39999961853027344,0.6810714385559618,0.0,27.788183,27.809433,24.44101,20.2,0,0.0,1,940.0081,517.0,VIN8_F_ALT
57,7517,27.80944,0.12152706,22.8,27.600000381469727,28.0,0.004369993,0.39999961853027344,0.7583473828746715,0.00013303179459890914,27.839907,27.815577,24.827587,22.8,0,0.0,0,951.9188,516.0,VIN8_F_ALT
58,4082,27.78456,0.0898294,27.39,27.600000381469727,28.0,0.003233069,0.39999961853027344,0.6399669574263003,0.0,27.791119,27.807575,,,0,0.0,0,952.68134,515.0,VIN8_F_ALT
59,9549,27.785622,0.09674794,27.0,27.600000381469727,28.0,0.0034819427,0.39999961853027344,0.703199252176336,0.0,27.780622,27.787924,25.505676,,0,0.0,0,900.9381,514.0,VIN8_F_ALT
60,11098,27.781054,0.097120985,27.39,27.600000381469727,28.0,0.0034959433,0.39999961853027344,0.7079241319549617,0.0,27.774858,27.802076,25.0,,0,0.0,0,977.73615,513.0,VIN8_F_ALT
61,10409,27.769289,0.09165363,25.8,27.600000381469727,27.799999237060547,0.0033005392,0.1999988555908203,0.6151143547169006,0.0,27.765196,27.781199,24.519062,21.8,0,0.0,2,993.39984,512.0,VIN8_F_ALT
62,7412,27.80364,0.11211698,24.8,27.600000381469727,28.0,0.004032457,0.39999961853027344,0.7942256915854891,0.0,27.802404,27.797115,25.39,,0,0.0,0,916.50726,511.0,VIN8_F_ALT
63,10683,27.778826,0.09046348,25.6,27.600000381469727,27.799999237060547,0.0032565624,0.1999988555908203,0.6203918563598141,0.0,27.769001,27.792269,25.06,26.6,0,0.0,1,1004.4701,510.0,VIN8_F_ALT
64,10040,27.77961,0.09207411,25.8,27.600000381469727,28.0,0.0033144495,0.39999961853027344,0.6203274618225347,0.0,27.792423,27.790718,25.114286,,0,0.0,0,998.84344,509.0,VIN8_F_ALT
65,9785,27.774664,0.101138264,24.2,27.600000381469727,27.799999237060547,0.0036413856,0.1999988555908203,0.5937597738447317,0.0,27.764956,27.789751,24.497545,,0,0.0,0,957.63495,508.0,VIN8_F_ALT
66,10513,27.790464,0.09465164,26.39,27.600000381469727,28.0,0.0034059035,0.39999961853027344,0.6728161670051835,0.0,27.784805,27.79816,,,0,0.0,0,884.2925,507.0,VIN8_F_ALT
67,10291,27.788355,0.10364423,26.2,27.600000381469727,28.0,0.003729772,0.39999961853027344,0.7498727906076159,0.0,27.790369,27.814129,26.0,,0,0.0,0,938.70496,506.0,VIN8_F_ALT
68,4982,27.805334,0.088796586,27.39,27.600000381469727,28.0,0.003193509,0.39999961853027344,0.6324056549179903,0.0,27.784681,27.821686,,,0,0.0,0,955.0751,505.0,VIN8_F_ALT
69,3594,27.779518,0.10286773,26.0,27.600000381469727,28.0,0.0037030063,0.39999961853027344,0.7226305033464577,0.0,27.765102,27.77997,,,0,0.0,0,938.61255,504.0,VIN8_F_ALT
70,14890,27.778515,0.084060244,26.39,27.600000381469727,27.799999237060547,0.0030260885,0.1999988555908203,0.5574504747147322,0.0,27.765352,27.77948,25.866667,,0,0.0,0,963.3515,503.0,VIN8_F_ALT
71,12989,27.788605,0.080711834,25.39,27.600000381469727,27.799999237060547,0.0029044938,0.1999988555908203,0.4922696831997947,0.0,27.792484,27.798483,24.509531,,0,0.0,0,945.76,502.0,VIN8_F_ALT
72,10143,27.775993,0.09145877,27.0,27.600000381469727,27.979999923705982,0.003292727,0.37999954223625565,0.650080521701069,0.0,27.783684,27.794844,24.515726,,0,0.0,0,993.639,501.0,VIN8_F_ALT
73,10274,27.777725,0.088412926,25.0,27.600000381469727,27.799999237060547,0.0031828713,0.1999988555908203,0.5819128030703191,0.0,27.779518,27.775883,25.6,,0,0.0,0,917.2702,500.0,VIN8_F_ALT
74,3310,27.843323,0.13669187,22.8,27.600000381469727,28.0,0.004909323,0.39999961853027344,0.7735808844919548,0.00030211480362537764,27.852522,27.837831,24.89232,,0,0.0,0,974.9836,499.0,VIN8_F_ALT
75,4165,27.799467,0.08784832,27.39,27.600000381469727,28.0,0.003160072,0.39999961853027344,0.6238368412289411,0.0,27.798378,27.81926,,,0,0.0,0,937.2975,498.0,VIN8_F_ALT
76,4280,27.801998,0.122235924,25.39,27.600000381469727,28.0,0.00439666,0.39999961853027344,0.8537046933518361,0.0,27.814838,27.838219,24.41293,,0,0.0,0,1034.037,497.0,VIN8_F_ALT
77,5144,27.801981,0.09302722,27.39,27.600000381469727,28.0,0.0033460644,0.39999961853027344,0.6711193490279949,0.0,27.826,27.82649,26.39,,0,0.0,0,983.2415,496.0,VIN8_F_ALT
78,10188,27.786076,0.09401076,25.39,27.600000381469727,28.0,0.0033833769,0.39999961853027344,0.6279507765605294,0.0,27.784754,27.795506,26.2,,0,0.0,0,990.21124,495.0,VIN8_F_ALT
79,6271,27.775082,0.088108435,26.8,27.600000381469727,27.799999237060547,0.0031722116,0.1999988555908203,0.6043553876305352,0.0,27.79659,27.775381,24.407686,,0,0.0,0,882.7329,494.0,VIN8_F_ALT
80,8630,27.792393,0.08137542,27.2,27.600000381469727,28.0,0.0029279746,0.39999961853027344,0.5605871627259473,0.0,27.81125,27.801786,25.03158,,0,0.0,0,925.7209,493.0,VIN8_F_ALT
81,6342,27.789654,0.09686542,27.39,27.600000381469727,28.0,0.003485665,0.39999961853027344,0.7069946446845283,0.0,27.78814,27.79958,25.095654,,0,0.0,0,933.00214,492.0,VIN8_F_ALT
82,8593,27.785866,0.08559648,26.39,27.600000381469727,28.0,0.0030805762,0.39999961853027344,0.5831738024171669,0.0,27.786633,27.78309,26.6,,0,0.0,0,934.982,491.0,VIN8_F_ALT
83,9017,27.747358,0.100748934,26.8,27.600000381469727,27.799999237060547,0.0036309378,0.1999988555908203,0.7263210356243253,0.0,27.782074,27.741053,,,0,0.0,0,971.46643,490.0,VIN8_F_ALT
84,5873,27.739975,0.098470114,27.39,27.600000381469727,27.799999237060547,0.003549755,0.1999988555908203,0.7011890881812584,0.0,27.766794,27.744495,24.383448,,0,0.0,0,918.7366,489.0,VIN8_F_ALT
85,12033,27.734709,0.122880444,22.2,27.600000381469727,27.799999237060547,0.0044305655,0.1999988555908203,0.7205509572514186,0.00016620959029335994,27.755455,27.735294,25.920002,22.2,0,0.0,2,973.6068,488.0,VIN8_F_ALT
86,14396,27.742088,0.100005366,27.0,27.600000381469727,27.799999237060547,0.0036048247,0.1999988555908203,0.7179486004018925,0.0,27.76225,27.734602,24.964764,,0,0.0,0,937.89777,487.0,VIN8_F_ALT
87,13489,27.745054,0.09569545,26.6,27.600000381469727,27.799999237060547,0.0034490994,0.1999988555908203,0.666230780981007,0.0,27.7608,27.743977,26.6,,0,0.0,0,940.11163,486.0,VIN8_F_ALT
88,6395,27.72733,0.10479508,27.0,27.600000381469727,27.799999237060547,0.0037794872,0.1999988555908203,0.7608698789251587,0.0,27.762873,27.726038,,,0,0.0,0,933.88574,485.0,VIN8_F_ALT
89,6288,27.718777,0.12317164,26.8,27.600000381469727,28.0,0.0044436175,0.39999961853027344,0.9041897200499397,0.0,27.76185,27.708979,24.1825,,0,0.0,0,925.4659,484.0,VIN8_F_ALT
90,11144,27.726282,0.1078321,27.39,27.600000381469727,27.799999237060547,0.0038891654,0.1999988555908203,0.7911135254482814,0.0,27.731098,27.756376,24.83516,24.6,0,0.0,1,985.9576,483.0,VIN8_F_ALT
91,8351,27.712488,0.11524572,27.2,27.600000381469727,27.799999237060547,0.0041586207,0.1999988555908203,0.8501066166441272,0.0,27.778173,27.687622,24.760473,,0,0.0,0,1055.5045,482.0,VIN8_F_ALT
92,3887,27.677458,0.09900127,27.39,27.600000381469727,27.799999237060547,0.0035769641,0.1999988555908203,0.6920809561793813,0.0,27.711138,27.664022,,,0,0.0,0,931.653,481.0,VIN8_F_ALT
93,4900,27.73382,0.10421178,26.8,27.600000381469727,27.799999237060547,0.0037575702,0.1999988555908203,0.75185013989214,0.0,27.757256,27.758131,26.39,,0,0.0,0,1006.4233,480.0,VIN8_F_ALT
94,8162,27.735888,0.10816583,27.0,27.600000381469727,27.799999237060547,0.003899851,0.1999988555908203,0.7954796053179363,0.0,27.767815,27.750862,24.855625,,0,0.0,0,1017.43646,479.0,VIN8_F_ALT
95,10530,27.756325,0.091898635,27.39,27.600000381469727,27.799999237060547,0.0033109079,0.1999988555908203,0.6428327900049697,0.0,27.769163,27.745974,,,0,0.0,0,993.5446,478.0,VIN8_F_ALT
96,5546,27.7917,0.10618568,27.2,27.600000381469727,28.0,0.0038207695,0.39999961853027344,0.789738161374471,0.0,27.81412,27.796387,,,0,0.0,0,954.5268,477.0,VIN8_F_ALT
97,12017,27.771921,0.07797648,27.2,27.600000381469727,27.799999237060547,0.0028077452,0.1999988555908203,0.5100191055749154,0.0,27.773487,27.77505,26.0,,0,0.0,0,987.7932,476.0,VIN8_F_ALT
98,9240,27.781834,0.0841549,27.39,27.600000381469727,27.799999237060547,0.003029134,0.1999988555908203,0.5843085041435512,0.0,27.781408,27.777945,24.376183,18.2,0,0.0,1,965.7154,475.0,VIN8_F_ALT
99,8396,27.781511,0.08274186,27.39,27.600000381469727,27.799999237060547,0.0029783065,0.1999988555908203,0.5704774102539476,0.0,27.779402,27.777815,26.263334,,0,0.0,0,964.569,474.0,VIN8_F_ALT
100,9898,27.791773,0.080999956,26.39,27.600000381469727,28.0,0.00291453,0.39999961853027344,0.5347139099643994,0.0,27.78975,27.790312,25.170715,,0,0.0,0,937.4517,473.0,VIN8_F_ALT
101,13230,27.789492,0.07532886,26.2,27.600000381469727,27.799999237060547,0.0027106958,0.1999988555908203,0.4923552722681956,0.0,27.784943,27.794468,26.0,,0,0.0,0,966.6949,472.0,VIN8_F_ALT
102,9721,27.791994,0.07206603,27.39,27.600000381469727,27.799999237060547,0.00259305,0.1999988555908203,0.47353580263346556,0.0,27.789404,27.789381,25.08,,0,0.0,0,931.24225,471.0,VIN8_F_ALT
103,8609,27.80332,0.08279031,27.39,27.600000381469727,28.0,0.002977713,0.39999961853027344,0.5764446192798871,0.0,27.79314,27.815224,24.814625,,0,0.0,0,928.29486,470.0,VIN8_F_ALT
104,8382,27.783316,0.09948371,25.0,27.600000381469727,28.0,0.0035807,0.39999961853027344,0.6429921639752353,0.0,27.76957,27.806725,24.96,,0,0.0,0,899.34344,469.0,VIN8_F_ALT
105,7782,27.801796,0.071396105,27.39,27.600000381469727,28.0,0.0025680393,0.39999961853027344,0.4694926552599603,0.0,27.800657,27.799273,25.08889,,0,0.0,0,941.2141,468.0,VIN8_F_ALT
106,8422,27.80774,0.081133,26.0,27.600000381469727,28.0,0.002917641,0.39999961853027344,0.5316102046298404,0.0,27.799297,27.81517,24.898333,,0,0.0,0,971.6649,467.0,VIN8_F_ALT
107,9199,27.798496,0.080092475,27.0,27.600000381469727,28.0,0.00288118,0.39999961853027344,0.5466570620584512,0.0,27.808084,27.795042,,,0,0.0,0,955.3019,466.0,VIN8_F_ALT
108,8661,27.786976,0.08288296,27.6,27.600000381469727,28.0,0.002982799,0.39999961853027344,0.5748397011698054,0.0,27.795042,27.8,26.39,,0,0.0,0,928.7052,465.0,VIN8_F_ALT
109,9473,27.795815,0.11666209,22.6,27.600000381469727,28.0,0.00419711,0.39999961853027344,0.6843345460882468,0.00010556317956296844,27.790949,27.799501,24.561563,22.6,0,0.0,1,936.9303,464.0,VIN8_F_ALT
110,9067,27.793903,0.08487648,25.6,27.600000381469727,28.0,0.0030537804,0.39999961853027344,0.550701832116385,0.0,27.78604,27.8025,,,0,0.0,0,937.2958,463.0,VIN8_F_ALT
111,7189,27.800741,0.092103876,26.8,27.600000381469727,28.0,0.0033130008,0.39999961853027344,0.6145738005942736,0.0,27.800848,27.813936,26.6975,,0,0.0,0,981.7297,462.0,VIN8_F_ALT
112,3065,27.76671,0.083626315,27.2,27.600000381469727,27.799999237060547,0.0030117473,0.1999988555908203,0.5597631623335355,0.0,27.771545,27.759872,,,0,0.0,0,882.0609,461.0,VIN8_F_ALT
113,12048,27.779278,0.094008654,24.8,27.600000381469727,28.0,0.003384129,0.39999961853027344,0.6235729812619013,0.0,27.791553,27.78497,25.0,,0,0.0,0,942.5964,460.0,VIN8_F_ALT
114,12913,27.78519,0.08285839,26.6,27.600000381469727,27.799999237060547,0.0029821063,0.1999988555908203,0.568154140166816,0.0,27.78778,27.779636,24.39,,0,0.0,0,943.37885,459.0,VIN8_F_ALT
115,12585,27.77458,0.10471298,24.2,27.600000381469727,28.0,0.0037701011,0.39999961853027344,0.7077351868902093,0.0,27.770147,27.788149,24.6,,0,0.0,0,905.24817,458.0,VIN8_F_ALT
116,9322,27.78211,0.1130409,27.39,27.600000381469727,28.0,0.004068838,0.39999961853027344,0.8492902290451748,0.0,27.765236,27.804897,26.2,,0,0.0,0,926.26056,457.0,VIN8_F_ALT
117,13302,27.779139,0.08796414,26.39,27.600000381469727,27.799999237060547,0.0031665538,0.1999988555908203,0.6087064822567483,0.0,27.771755,27.801853,,,0,0.0,0,893.9289,456.0,VIN8_F_ALT
118,11709,27.780643,0.08212113,24.0,27.600000381469727,27.799999237060547,0.0029560556,0.1999988555908203,0.47976155285533306,0.0,27.783722,27.781643,26.295,,0,0.0,0,911.2118,455.0,VIN8_F_ALT
119,9243,27.791922,0.07336572,26.39,27.600000381469727,27.799999237060547,0.0026398217,0.1999988555908203,0.46382573596800947,0.0,27.789572,27.799292,24.66691,,0,0.0,0,920.2668,454.0,VIN8_F_ALT
120,6077,27.773006,0.09357577,26.6,27.600000381469727,27.799999237060547,0.0033693064,0.1999988555908203,0.6614872756945807,0.0,27.785372,27.776922,,,0,0.0,0,1017.7918,453.0,VIN8_F_ALT
122,4117,27.788387,0.120467104,27.39,27.600000381469727,28.0,0.00433516,0.39999961853027344,0.906925378302105,0.0,27.806913,27.800465,24.7625,20.6,0,0.0,1,958.19763,451.0,VIN8_F_ALT
123,12238,27.780397,0.086972035,26.39,27.600000381469727,27.799999237060547,0.003130698,0.1999988555908203,0.5932937872184458,0.0,27.781506,27.785568,25.494999,,0,0.0,0,917.6238,450.0,VIN8_F_ALT
124,8196,27.797411,0.09290979,25.39,27.600000381469727,28.0,0.00334239,0.39999961853027344,0.5891927281693936,0.0,27.791843,27.79854,24.400236,,0,0.0,0,948.5196,449.0,VIN8_F_ALT
125,6059,27.770153,0.08878569,27.0,27.600000381469727,27.799999237060547,0.0031971626,0.1999988555908203,0.6168415786766999,0.0,27.776634,27.777864,26.2,,0,0.0,0,973.7087,448.0,VIN8_F_ALT
126,4959,27.767757,0.11088168,27.39,27.600000381469727,28.0,0.003993181,0.39999961853027344,0.8296357459092631,0.0,27.799267,27.746666,,,0,0.0,0,954.981,447.0,VIN8_F_ALT
127,7756,27.751196,0.106097974,24.0,27.600000381469727,27.799999237060547,0.0038231856,0.1999988555908203,0.6889263250478227,0.0,27.760841,27.754322,24.58711,18.0,0,0.0,1,943.7469,446.0,VIN8_F_ALT
128,5424,27.747074,0.10160322,26.2,27.600000381469727,27.799999237060547,0.0036617634,0.1999988555908203,0.6721572636214553,0.0,27.759523,27.736578,25.8,,0,0.0,0,896.75665,445.0,VIN8_F_ALT
129,9262,27.765898,0.092505515,26.39,27.600000381469727,27.799999237060547,0.0033316235,0.1999988555908203,0.6401644240267756,0.0,27.78296,27.755987,,,0,0.0,0,908.8387,444.0,VIN8_F_ALT
130,13131,27.781775,0.10634215,23.6,27.600000381469727,28.0,0.0038277667,0.39999961853027344,0.7055110344981707,7.61556621734826e-05,27.770452,27.798252,25.799997,,0,0.0,0,904.6419,443.0,VIN8_F_ALT
131,11949,27.78913,0.10668192,22.6,27.600000381469727,28.0,0.0038389803,0.39999961853027344,0.6795096977209749,8.368901163277262e-05,27.776007,27.80041,24.11625,22.2,0,0.0,2,904.2517,442.0,VIN8_F_ALT
132,8126,27.796944,0.09187836,26.0,27.600000381469727,28.0,0.0033053404,0.39999961853027344,0.6395497402130585,0.0,27.797956,27.778112,26.395,,0,0.0,0,866.1899,441.0,VIN8_F_ALT
133,4076,27.741186,0.10064609,27.0,27.600000381469727,27.799999237060547,0.0036280386,0.1999988555908203,0.6912478042622137,0.0,27.736944,27.75557,,,0,0.0,0,871.77264,440.0,VIN8_F_ALT
134,11922,27.774744,0.10957844,26.0,27.600000381469727,28.0,0.0039452547,0.39999961853027344,0.8016397859044962,0.0,27.773966,27.80816,24.8,,0,0.0,0,926.9595,439.0,VIN8_F_ALT
135,9604,27.760588,0.09506078,25.6,27.600000381469727,27.799999237060547,0.003424307,0.1999988555908203,0.6269790203206207,0.0,27.764017,27.760078,26.2,,0,0.0,0,940.7502,438.0,VIN8_F_ALT
136,13621,27.759785,0.10984353,22.6,27.600000381469727,27.799999237060547,0.0039569302,0.1999988555908203,0.6446113205813111,7.341604874825637e-05,27.75557,27.768372,,22.6,0,0.0,1,979.39874,437.0,VIN8_F_ALT
137,12458,27.760544,0.09070458,25.39,27.600000381469727,27.799999237060547,0.003267392,0.1999988555908203,0.5862613270194053,0.0,27.766665,27.758617,,,0,0.0,0,969.1948,436.0,VIN8_F_ALT
138,10364,27.77529,0.10551907,25.39,27.600000381469727,28.0,0.0037990268,0.39999961853027344,0.729855480227386,0.0,27.796759,27.784414,24.608875,,0,0.0,0,940.11414,435.0,VIN8_F_ALT
139,9245,27.764057,0.10614925,27.2,27.600000381469727,28.0,0.0038232615,0.39999961853027344,0.7665285460357637,0.0,27.770067,27.777412,,,0,0.0,0,969.8266,434.0,VIN8_F_ALT
140,10384,27.783278,0.14173442,27.0,27.600000381469727,28.0,0.0051014293,0.39999961853027344,0.8749350067801283,0.0,27.777592,27.813526,26.0,,0,0.0,0,851.6248,433.0,VIN8_F_ALT
141,8484,27.799572,0.16006106,21.8,27.600000381469727,28.0,0.0057576806,0.39999961853027344,0.9960123168941107,0.00011786892975011787,27.807499,27.820398,24.570442,19.6,0,0.0,2,963.95544,432.0,VIN8_F_ALT
142,11018,27.804504,0.18821977,23.6,27.600000381469727,28.200000762939453,0.0067693987,0.6000003814697266,1.0779680529376263,9.07605736068252e-05,27.83727,27.793068,26.2,23.6,0,0.0,1,907.21783,431.0,VIN8_F_ALT
143,11388,27.808205,0.16135807,25.39,27.600000381469727,28.0,0.0058025345,0.39999961853027344,1.0275941764966658,0.0,27.807577,27.834293,26.39,,0,0.0,0,905.60315,430.0,VIN8_F_ALT
144,13226,27.828133,0.22945505,26.39,27.600000381469727,28.200000762939453,0.008245435,0.6000003814697266,1.3187213669838351,0.0,27.820951,27.844843,,,0,0.0,0,907.1537,429.0,VIN8_F_ALT
145,7226,27.846046,0.28712243,26.39,27.389999389648438,28.389999389648438,0.010311066,1.0,1.4377679554991971,0.0,27.852419,27.856771,,,0,0.0,0,932.015,428.0,VIN8_F_ALT
146,2475,27.890749,0.20556949,27.2,27.600000381469727,28.200000762939453,0.007370526,0.6000003814697266,1.1937559475275288,0.0,27.897882,27.896196,26.39,,0,0.0,0,931.0797,427.0,VIN8_F_ALT
147,3136,27.79331,0.2501709,26.8,27.389999389648438,28.200000762939453,0.009001119,0.8100013732910156,1.4109717945460651,0.0,27.81933,27.840748,,,0,0.0,0,885.9193,426.0,VIN8_F_ALT
148,12551,27.813251,0.16935566,26.39,27.600000381469727,28.0,0.006089028,0.39999961853027344,1.0481793043347634,0.0,27.820332,27.82399,26.199999,,0,0.0,0,927.48474,425.0,VIN8_F_ALT
149,10979,27.844336,0.27559832,25.8,27.600000381469727,28.389999389648438,0.009897823,0.7899990081787109,1.422387071004424,0.0,27.839676,27.818396,24.51647,,0,0.0,0,894.5846,424.0,VIN8_F_ALT
150,7620,27.857948,0.29142806,26.39,27.389999389648438,28.389999389648438,0.010461218,1.0,1.5279759479501427,0.0,27.888605,27.846254,25.093332,,0,0.0,0,950.0177,423.0,VIN8_F_ALT
151,12748,27.79719,0.2006769,26.6,27.600000381469727,28.200000762939453,0.0072193234,0.6000003814697266,1.16844173590335,0.0,27.777273,27.829662,26.400002,,0,0.0,0,945.2761,422.0,VIN8_F_ALT
152,11550,27.879486,0.35054314,22.8,27.389999389648438,28.600000381469727,0.012573515,1.210000991821289,1.70481796614899,8.658008658008658e-05,27.869015,27.878662,,22.8,0,0.0,1,967.78284,421.0,VIN8_F_ALT
